dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7,dop1_8,dop1_9,dop1_10,dop1_11,dop1_12,dop1_13,dop1_14,dop1_15,dop1_16,dop1_17,dop1_18,dop1_19,dop1_20,dop1_21,dop1_22,dop1_23,dop1_24,dop1_25,dop1_26,dop1_27,dop1_28,dop1_29,dop1_30,dop1_31,dop1_32,dop1_33,dop1_34,dop1_35,dop1_36,dop1_37,dop1_38,dop1_39,dop1_40,dop1_41,dop1_42,dop1_43,dop1_44,dop1_45,dop1_46,dop1_47,dop1_48,dop1_49,dop1_50,dop1_51,dop1_52,dop1_53,dop1_54,dop1_55,dop1_56,dop1_57,dop1_58,dop1_59,dop1_60,dop1_61,dop1_62,dop1_63,dop1_64,dop1_65,dop1_66,dop1_67,dop1_68,dop1_69,dop1_70,dop1_71,dop1_72,dop1_73,dop1_74,dop1_75,dop1_76,dop1_77,dop1_78,dop1_79,dop1_80,dop1_81,dop1_82,dop1_83,dop1_84,dop1_85,dop1_86,dop1_87,dop1_88,dop1_89,dop1_90,dop1_91,dop1_92,dop1_93,dop1_94,dop1_95,dop1_96,dop1_97,dop1_98,dop1_99,dop1_100,dop1_101,dop1_102,dop1_103,dop1_104,dop1_105,dop1_106,dop1_107,dop1_108,dop1_109,dop1_110,dop1_111,dop1_112,dop1_113,dop1_114,dop1_115,dop1_116,dop1_117,dop1_118,dop1_119,dop1_120,dop1_121,dop1_122,dop1_123,dop1_124,dop1_125,dop1_126,dop1_127,dop1_128,dop1_129,dop1_130,dop1_131,dop1_132,dop1_133,dop1_134,dop1_135,dop1_136,dop1_137,dop1_138,dop1_139,dop1_140,dop1_141,dop1_142,dop1_143,dop1_144,dop1_145,dop1_146,dop1_147,dop1_148,dop1_149,dop1_150,dop1_151,dop1_152,dop1_153,dop1_154,dop1_155,dop1_156,dop1_157,dop1_158
-2943.108,NaN,-1734.276,2321.556,NaN,1886.447,NaN,NaN,2877.188,NaN,NaN,NaN,NaN,-2391.201,NaN,NaN,806.189,NaN,2057.608,NaN,-2395.6,-3088.018,NaN,NaN,NaN,NaN,NaN,-824.803,NaN,NaN,NaN,NaN,NaN,NaN,-1102.326,2660.531,4405.433,NaN,NaN,NaN,-2158.401,1107.704,NaN,NaN,NaN,NaN,NaN,-4082.039,NaN,-1941.968,-60.016,2213.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2455.004,NaN,NaN,NaN,NaN,NaN,NaN,343.54,-1448.485,NaN,NaN,NaN,NaN,NaN,NaN,414.667,NaN,NaN,NaN,NaN,-2754.489,-390.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1720.529,0.409,39.558,37.734,-1.689,NaN,NaN,-912.867,-53.177,NaN,-359.058,NaN,NaN,236.31,NaN,NaN,NaN,NaN,NaN,1681.078,-1214.467,NaN,3385.342,NaN,373.307,NaN,-1757.03,NaN,NaN,-1388.341,NaN,NaN,NaN,NaN,NaN,793.133,NaN,NaN,129.554,NaN,-493.504,NaN,NaN,NaN,NaN,-2880.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-969.223,1731.513,NaN,-5.993,7.875,NaN,NaN,NaN
-2943.209,NaN,-1735.128,2321.195,NaN,1885.986,NaN,NaN,2876.802,NaN,NaN,NaN,NaN,-2391.809,NaN,NaN,805.718,NaN,2057.316,NaN,-2395.512,-3088.688,NaN,NaN,NaN,NaN,NaN,-825.583,NaN,NaN,NaN,NaN,NaN,NaN,-1103.29,2659.694,4405.263,NaN,NaN,NaN,-2159.054,1106.687,NaN,NaN,NaN,NaN,NaN,-4082.337,NaN,-1942.193,-60.718,2213.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.756,NaN,NaN,NaN,NaN,NaN,NaN,343.23,-1448.636,NaN,NaN,NaN,NaN,NaN,NaN,413.958,NaN,NaN,NaN,NaN,-2754.924,-391.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1720.31,0.21,39.47,37.394,-1.598,NaN,NaN,-913.427,-53.548,NaN,-359.261,NaN,NaN,236.226,NaN,NaN,NaN,NaN,NaN,1680.562,-1215.271,NaN,3385.265,NaN,372.602,NaN,-1757.508,NaN,NaN,-1388.715,NaN,NaN,NaN,NaN,NaN,792.747,NaN,NaN,129.456,NaN,-493.858,NaN,NaN,NaN,NaN,-2880.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-969.677,1731.167,NaN,-6.038,7.708,NaN,NaN,NaN
-2943.604,NaN,-1735.669,2321.287,NaN,1885.649,NaN,NaN,2877.315,NaN,NaN,NaN,NaN,-2392.313,NaN,NaN,805.446,NaN,2057.055,NaN,-2395.193,-3089.062,NaN,NaN,NaN,NaN,NaN,-825.917,NaN,NaN,NaN,NaN,NaN,NaN,-1104.165,2659.038,4405.236,NaN,NaN,NaN,-2159.864,1105.846,NaN,NaN,NaN,NaN,NaN,-4082.953,NaN,-1942.227,-60.859,2213.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.674,NaN,NaN,NaN,NaN,NaN,NaN,343.266,-1448.689,NaN,NaN,NaN,NaN,NaN,NaN,413.497,NaN,NaN,NaN,NaN,-2755.046,-391.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.965,0.251,39.404,37.508,-1.585,NaN,NaN,-913.523,-53.161,NaN,-359.48,NaN,NaN,236.169,NaN,NaN,NaN,NaN,NaN,1679.97,-1215.802,NaN,3385.123,NaN,372.393,NaN,-1757.711,NaN,NaN,-1388.828,NaN,NaN,NaN,NaN,NaN,792.646,NaN,NaN,129.294,NaN,-493.894,NaN,NaN,NaN,NaN,-2880.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-969.936,1731.042,NaN,-6.113,7.665,NaN,NaN,NaN
-2943.427,NaN,-1736.099,2321.113,NaN,1885.631,NaN,NaN,2876.859,NaN,NaN,NaN,NaN,-2392.593,NaN,NaN,805.304,NaN,2056.939,NaN,-2395.457,-3088.924,NaN,NaN,NaN,NaN,NaN,-826.338,NaN,NaN,NaN,NaN,NaN,NaN,-1104.902,2658.391,4405.363,NaN,NaN,NaN,-2160.399,1105.137,NaN,NaN,NaN,NaN,NaN,-4082.213,NaN,-1942.27,-60.881,2213.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.6,NaN,NaN,NaN,NaN,NaN,NaN,343.597,-1448.638,NaN,NaN,NaN,NaN,NaN,NaN,413.266,NaN,NaN,NaN,NaN,-2755.104,-392.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1720.158,0.289,39.272,37.285,-1.613,NaN,NaN,-913.341,-53.518,NaN,-359.658,NaN,NaN,236.078,NaN,NaN,NaN,NaN,NaN,1679.708,-1215.966,NaN,3384.913,NaN,371.713,NaN,-1757.969,NaN,NaN,-1388.823,NaN,NaN,NaN,NaN,NaN,792.555,NaN,NaN,129.241,NaN,-494.097,NaN,NaN,NaN,NaN,-2880.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-969.912,1730.956,NaN,-5.895,7.749,NaN,NaN,NaN
-2943.481,NaN,-1736.917,2320.857,NaN,1885.323,NaN,NaN,2877.185,NaN,NaN,NaN,NaN,-2393.264,NaN,NaN,804.92,NaN,2056.612,NaN,-2395.124,-3089.458,NaN,NaN,NaN,NaN,NaN,-827.236,NaN,NaN,NaN,NaN,NaN,NaN,-1105.896,2657.551,4405.36,NaN,NaN,NaN,-2161.24,1104.204,NaN,NaN,NaN,NaN,NaN,-4082.453,NaN,-1942.593,-61.183,2213.656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.543,NaN,NaN,NaN,NaN,NaN,NaN,342.987,-1448.837,NaN,NaN,NaN,NaN,NaN,NaN,412.715,NaN,NaN,NaN,NaN,-2755.485,-393.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.902,-0.092,39.345,37.352,-1.586,NaN,NaN,-913.604,-53.569,NaN,-359.853,NaN,NaN,235.84,NaN,NaN,NaN,NaN,NaN,1678.974,-1216.895,NaN,3385.211,NaN,371.151,NaN,-1758.449,NaN,NaN,-1389.203,NaN,NaN,NaN,NaN,NaN,792.359,NaN,NaN,129.03,NaN,-494.34,NaN,NaN,NaN,NaN,-2880.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.036,1730.92,NaN,-6.201,7.768,NaN,NaN,NaN
-2943.577,NaN,-1737.535,2320.23,NaN,1884.766,NaN,NaN,2877.269,NaN,NaN,NaN,NaN,-2393.889,NaN,NaN,804.542,NaN,2056.139,NaN,-2395.507,-3089.717,NaN,NaN,NaN,NaN,NaN,-828.05,NaN,NaN,NaN,NaN,NaN,NaN,-1106.916,2656.81,4405.059,NaN,NaN,NaN,-2162.11,1103.258,NaN,NaN,NaN,NaN,NaN,-4082.556,NaN,-1942.747,-61.483,2213.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.102,NaN,NaN,NaN,NaN,NaN,NaN,342.625,-1448.92,NaN,NaN,NaN,NaN,NaN,NaN,412.383,NaN,NaN,NaN,NaN,-2755.754,-393.538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.882,-0.118,39.693,37.217,-1.774,NaN,NaN,-913.888,-53.756,NaN,-360.261,NaN,NaN,235.818,NaN,NaN,NaN,NaN,NaN,1678.507,-1217.452,NaN,3384.722,NaN,370.509,NaN,-1758.948,NaN,NaN,-1389.431,NaN,NaN,NaN,NaN,NaN,791.988,NaN,NaN,128.895,NaN,-494.688,NaN,NaN,NaN,NaN,-2880.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.323,1730.652,NaN,-6.336,7.343,NaN,NaN,NaN
-2943.765,NaN,-1738.231,2319.691,NaN,1884.465,NaN,NaN,2876.845,NaN,NaN,NaN,NaN,-2394.606,NaN,NaN,804.101,NaN,2055.683,NaN,-2395.471,-3090.228,NaN,NaN,NaN,NaN,NaN,-828.788,NaN,NaN,NaN,NaN,NaN,NaN,-1107.935,2655.951,4404.868,NaN,NaN,NaN,-2162.859,1102.328,NaN,NaN,NaN,NaN,NaN,-4082.993,NaN,-1943.049,-61.76,2213.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.778,NaN,NaN,NaN,NaN,NaN,NaN,342.429,-1449.261,NaN,NaN,NaN,NaN,NaN,NaN,411.226,NaN,NaN,NaN,NaN,-2756.212,-394.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.523,-0.234,39.054,36.956,-1.988,NaN,NaN,-914.372,-53.936,NaN,-360.554,NaN,NaN,235.59,NaN,NaN,NaN,NaN,NaN,1677.784,-1218.083,NaN,3384.493,NaN,369.809,NaN,-1759.518,NaN,NaN,-1390.123,NaN,NaN,NaN,NaN,NaN,791.539,NaN,NaN,128.608,NaN,-495.146,NaN,NaN,NaN,2317.647,-2880.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.762,1730.489,NaN,-6.409,7.327,NaN,NaN,NaN
-2943.344,NaN,-1738.426,2320.064,NaN,1884.356,NaN,NaN,2877.628,NaN,NaN,NaN,NaN,-2394.634,NaN,NaN,804.24,NaN,2055.875,NaN,-2395.276,-3090.023,NaN,NaN,NaN,NaN,NaN,-828.911,NaN,NaN,NaN,NaN,NaN,NaN,-1108.442,2655.643,4405.331,NaN,NaN,NaN,-2163.303,1101.785,NaN,NaN,NaN,NaN,NaN,-4082.366,NaN,-1942.891,-61.491,2213.143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.979,NaN,NaN,NaN,NaN,NaN,NaN,342.931,-1448.832,NaN,NaN,NaN,NaN,NaN,NaN,411.157,NaN,NaN,NaN,NaN,-2755.998,-394.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.762,0.388,39.508,37.408,-1.406,NaN,NaN,-914.047,-53.79,NaN,-360.247,NaN,NaN,235.779,NaN,NaN,NaN,NaN,NaN,1677.75,-1218.178,NaN,3384.868,NaN,369.775,NaN,-1759.423,NaN,NaN,-1389.85,NaN,NaN,NaN,NaN,NaN,791.781,NaN,NaN,128.969,NaN,-494.748,NaN,NaN,NaN,2318.323,-2880.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.511,1730.77,NaN,-6.109,7.665,NaN,NaN,NaN
-2943.071,NaN,-1738.733,2319.976,NaN,1884.377,NaN,NaN,2877.994,NaN,NaN,NaN,NaN,-2394.896,NaN,NaN,804.091,NaN,2055.846,NaN,-2394.898,-3089.96,NaN,NaN,NaN,NaN,NaN,-829.162,NaN,NaN,NaN,NaN,NaN,NaN,-1108.891,2655.227,4405.75,NaN,NaN,NaN,-2163.619,1101.202,NaN,NaN,NaN,NaN,NaN,-4082.115,NaN,-1942.781,-61.567,2213.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2454.114,NaN,NaN,NaN,NaN,NaN,NaN,343.11,-1448.734,NaN,NaN,NaN,NaN,NaN,NaN,411.111,NaN,NaN,NaN,NaN,-2755.968,-394.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.97,0.369,39.429,37.951,-1.453,NaN,NaN,-913.852,-53.479,NaN,-360.196,NaN,NaN,236.055,NaN,NaN,NaN,NaN,NaN,1677.505,-1218.596,NaN,3385.109,NaN,369.521,NaN,-1759.601,NaN,NaN,-1389.641,NaN,NaN,NaN,NaN,NaN,791.93,NaN,NaN,129.35,NaN,-494.813,NaN,NaN,NaN,2318.142,-2879.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.455,1731.017,NaN,-5.737,8.094,NaN,NaN,NaN
-2943.348,NaN,-1739.501,2319.954,NaN,1884.187,NaN,NaN,2877.951,NaN,NaN,NaN,NaN,-2395.576,NaN,NaN,803.829,NaN,2055.393,NaN,-2394.891,-3090.334,NaN,NaN,NaN,NaN,NaN,-829.718,NaN,NaN,NaN,NaN,NaN,NaN,-1110.009,2654.396,4405.596,NaN,NaN,NaN,-2164.516,1100.311,NaN,NaN,NaN,NaN,NaN,-4082.714,NaN,-1942.92,-62.191,2213.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.964,NaN,NaN,NaN,NaN,NaN,NaN,342.6,-1448.862,NaN,NaN,NaN,NaN,NaN,NaN,410.744,NaN,NaN,NaN,NaN,-2756.256,-395.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.767,0.353,39.161,37.417,-1.528,NaN,NaN,-914.273,-53.466,NaN,-360.319,NaN,NaN,235.801,NaN,NaN,NaN,NaN,NaN,1676.861,-1219.214,NaN,3384.769,NaN,368.975,NaN,-1759.955,NaN,NaN,-1389.849,NaN,NaN,NaN,NaN,NaN,791.623,NaN,NaN,128.999,NaN,-494.955,NaN,NaN,NaN,2318.259,-2879.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-970.63,1730.613,NaN,-5.826,7.783,NaN,NaN,NaN
-2943.383,NaN,-1740.357,2319.259,NaN,1883.728,NaN,NaN,2877.448,NaN,NaN,NaN,NaN,-2396.307,NaN,NaN,803.188,NaN,2054.862,NaN,-2394.436,-3090.965,NaN,NaN,NaN,NaN,NaN,-830.839,NaN,NaN,NaN,NaN,NaN,NaN,-1111.106,2653.594,4405.361,NaN,NaN,NaN,-2165.415,1099.101,NaN,NaN,NaN,NaN,NaN,-4082.764,NaN,-1943.312,-62.15,2212.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.403,NaN,NaN,NaN,NaN,NaN,NaN,342.157,-1449.179,NaN,NaN,NaN,NaN,NaN,NaN,410.109,NaN,NaN,NaN,NaN,-2756.757,-396.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.298,-0.012,39.389,37.423,-1.818,NaN,NaN,-914.694,-53.924,NaN,-360.746,NaN,NaN,235.583,NaN,NaN,NaN,NaN,NaN,1676.335,-1219.896,NaN,3384.645,NaN,368.076,NaN,-1760.532,NaN,NaN,-1390.325,NaN,NaN,NaN,NaN,NaN,791.3,NaN,NaN,128.753,NaN,-495.443,NaN,NaN,NaN,2318.168,-2879.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.264,1730.198,NaN,-6.147,7.563,NaN,NaN,NaN
-2943.542,NaN,-1740.753,2319.123,NaN,1883.323,NaN,NaN,2877.5,NaN,NaN,NaN,NaN,-2396.799,NaN,NaN,802.935,NaN,2054.828,NaN,-2394.795,-3091.122,NaN,NaN,NaN,NaN,NaN,-831.333,NaN,NaN,NaN,NaN,NaN,NaN,-1111.86,2652.992,4405.456,NaN,NaN,NaN,-2166.025,1098.342,NaN,NaN,NaN,NaN,NaN,-4082.242,NaN,-1943.459,-62.104,2213.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.594,NaN,NaN,NaN,NaN,NaN,NaN,342.309,-1449.123,NaN,NaN,NaN,NaN,NaN,NaN,409.615,NaN,NaN,NaN,NaN,-2756.803,-396.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.577,0.241,39.42,37.37,-1.73,NaN,NaN,-914.817,-53.801,NaN,-360.976,NaN,NaN,235.412,NaN,NaN,NaN,NaN,NaN,1675.783,-1220.407,NaN,3384.709,NaN,367.503,NaN,-1760.948,NaN,NaN,-1390.348,NaN,NaN,NaN,NaN,NaN,791.024,NaN,NaN,128.853,NaN,-495.59,NaN,NaN,NaN,2317.864,-2879.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.355,1730.401,NaN,-6.126,7.614,NaN,NaN,NaN
-2944.064,NaN,-1741.761,2318.697,NaN,1883.048,NaN,NaN,2877.483,NaN,NaN,NaN,NaN,-2397.47,NaN,NaN,802.359,NaN,2054.339,NaN,-2394.925,-3091.578,NaN,NaN,NaN,NaN,NaN,-832.046,NaN,NaN,NaN,NaN,NaN,NaN,-1112.98,2652.154,4405.172,NaN,NaN,NaN,-2166.814,1097.375,NaN,NaN,NaN,NaN,NaN,-4083.04,NaN,-1943.711,-63.088,2212.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.029,NaN,NaN,NaN,NaN,NaN,NaN,342.125,-1449.398,NaN,NaN,NaN,NaN,NaN,NaN,408.837,NaN,NaN,NaN,NaN,-2757.306,-397.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.274,-0.185,39.093,37.081,-2.051,NaN,NaN,-915.027,-54.147,NaN,-361.388,NaN,NaN,235.261,NaN,NaN,NaN,NaN,NaN,1675.057,-1221.299,NaN,3384.425,NaN,366.976,NaN,-1761.429,NaN,NaN,-1390.943,NaN,NaN,NaN,NaN,NaN,790.703,NaN,NaN,128.534,NaN,-495.964,NaN,NaN,NaN,2317.845,-2879.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.62,1729.975,NaN,-6.254,7.357,NaN,NaN,NaN
-2943.662,NaN,-1742.143,2318.794,NaN,1882.681,NaN,NaN,2878.21,NaN,NaN,NaN,NaN,-2397.794,NaN,NaN,802.355,NaN,2054.228,NaN,-2394.652,-3091.769,NaN,NaN,NaN,NaN,NaN,-832.628,NaN,NaN,NaN,NaN,NaN,NaN,-1113.55,2651.447,4405.276,NaN,NaN,NaN,-2167.515,1096.618,NaN,NaN,NaN,NaN,NaN,-4082.843,NaN,-1943.714,-63.143,2212.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.182,NaN,NaN,NaN,NaN,NaN,NaN,341.93,-1449.191,NaN,NaN,NaN,NaN,NaN,NaN,408.447,NaN,NaN,NaN,NaN,-2757.316,-397.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.364,-0.001,39.545,37.234,-2.103,NaN,NaN,-914.902,-54.146,NaN,-361.353,NaN,NaN,235.159,NaN,NaN,NaN,NaN,NaN,1674.701,-1221.456,NaN,3384.319,NaN,366.61,NaN,-1761.575,NaN,NaN,-1390.897,NaN,NaN,NaN,NaN,NaN,790.644,NaN,NaN,128.529,NaN,-496.061,NaN,NaN,NaN,2318.058,-2879.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.75,1729.799,NaN,-6.374,7.42,NaN,NaN,NaN
-2943.363,NaN,-1742.418,2318.715,NaN,1882.938,NaN,NaN,2878.228,NaN,NaN,NaN,NaN,-2398.049,NaN,NaN,802.281,NaN,2054.357,NaN,-2394.614,-3091.557,NaN,NaN,NaN,NaN,NaN,-832.846,NaN,NaN,NaN,NaN,NaN,NaN,-1114.181,2651.084,4405.727,NaN,NaN,NaN,-2167.934,1096.138,NaN,NaN,NaN,NaN,NaN,-4082.737,NaN,-1943.458,-62.981,2213.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2453.213,NaN,NaN,NaN,NaN,NaN,NaN,341.941,-1449.011,NaN,NaN,NaN,NaN,NaN,NaN,408.463,NaN,NaN,NaN,NaN,-2757.239,-397.612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.543,0.156,39.386,37.507,-1.583,NaN,NaN,-914.785,-53.685,NaN,-360.952,NaN,NaN,235.457,NaN,NaN,NaN,NaN,NaN,1674.637,-1221.851,NaN,3384.657,NaN,366.289,NaN,-1761.625,NaN,NaN,-1390.828,NaN,NaN,NaN,NaN,NaN,790.757,NaN,NaN,128.712,NaN,-495.941,NaN,NaN,NaN,2318.526,-2879.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.558,1730.311,NaN,-6.057,7.879,NaN,NaN,NaN
-2943.69,NaN,-1743.258,2318.492,NaN,1882.254,NaN,NaN,2877.707,NaN,NaN,NaN,NaN,-2398.925,NaN,NaN,801.77,NaN,2053.501,NaN,-2394.848,-3092.18,NaN,NaN,NaN,NaN,NaN,-833.793,NaN,NaN,NaN,NaN,NaN,NaN,-1115.335,2650.06,4405.253,NaN,NaN,NaN,-2168.859,1094.973,NaN,NaN,NaN,NaN,NaN,-4083.142,NaN,-1944.016,-63.511,2212.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2452.676,NaN,NaN,NaN,NaN,NaN,NaN,341.62,-1449.382,NaN,NaN,NaN,NaN,NaN,NaN,407.548,NaN,NaN,NaN,NaN,-2757.92,-398.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.071,-0.339,38.859,37.291,-1.977,NaN,NaN,-915.604,-54.193,NaN,-361.584,NaN,NaN,235.116,NaN,NaN,NaN,NaN,NaN,1673.69,-1222.671,NaN,3384.349,NaN,365.484,NaN,-1762.368,NaN,NaN,-1391.395,NaN,NaN,NaN,NaN,NaN,790.281,NaN,NaN,128.399,NaN,-496.376,NaN,NaN,NaN,2317.675,-2879.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-972.129,1729.743,NaN,-6.189,7.478,NaN,NaN,NaN
-2943.435,NaN,-1743.515,2318.866,NaN,1882.47,NaN,NaN,2878.481,NaN,NaN,NaN,NaN,-2398.961,NaN,NaN,801.704,NaN,2053.714,NaN,-2394.327,-3092.038,NaN,NaN,NaN,NaN,NaN,-834.073,NaN,NaN,NaN,NaN,NaN,NaN,-1116.034,2649.745,4405.569,NaN,NaN,NaN,-2169.197,1094.541,NaN,NaN,NaN,NaN,NaN,-4082.64,NaN,-1943.694,-62.991,2213.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2452.931,NaN,NaN,NaN,NaN,NaN,NaN,342.082,-1449.224,NaN,NaN,NaN,NaN,NaN,NaN,407.794,NaN,NaN,NaN,NaN,-2757.674,-398.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1719.341,0.453,39.762,37.635,-1.367,NaN,NaN,-915.251,-53.93,NaN,-361.415,NaN,NaN,235.449,NaN,NaN,NaN,NaN,NaN,1673.659,-1222.808,NaN,3384.764,NaN,365.381,NaN,-1762.381,NaN,NaN,-1391.161,NaN,NaN,NaN,NaN,NaN,790.426,NaN,NaN,128.61,NaN,-496.05,NaN,NaN,NaN,2318.338,-2878.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-971.797,1730.093,NaN,-5.945,7.905,NaN,NaN,NaN
-2943.415,NaN,-1743.974,2317.68,NaN,1882.112,NaN,NaN,2878.474,NaN,NaN,NaN,NaN,-2399.578,NaN,NaN,801.505,NaN,2053.498,NaN,-2394.168,-3092.205,NaN,NaN,NaN,NaN,NaN,-834.778,NaN,NaN,NaN,NaN,NaN,NaN,-1116.852,2649.2,4405.57,NaN,NaN,NaN,-2169.959,1093.563,NaN,NaN,NaN,NaN,NaN,-4082.577,NaN,-1943.96,-63.402,2212.759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2452.584,NaN,NaN,NaN,NaN,NaN,NaN,341.724,-1449.329,NaN,NaN,NaN,NaN,NaN,NaN,407.06,NaN,NaN,NaN,NaN,-2757.984,-399.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1718.995,0.135,39.625,37.622,-1.35,NaN,NaN,-915.498,-54.073,NaN,-361.493,NaN,NaN,235.298,NaN,NaN,NaN,NaN,NaN,1673.158,-1223.262,NaN,3384.681,NaN,364.884,NaN,-1762.659,NaN,NaN,-1391.323,NaN,NaN,NaN,NaN,NaN,790.176,NaN,NaN,128.484,NaN,-496.443,NaN,NaN,NaN,2318.302,-2878.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-972.06,1730.048,NaN,-5.924,7.693,NaN,NaN,NaN
-2943.554,NaN,-1745.062,2317.658,NaN,1881.523,NaN,NaN,2878.179,NaN,NaN,NaN,NaN,-2400.342,NaN,NaN,800.862,NaN,2053.093,NaN,-2394.04,-3092.758,NaN,NaN,NaN,NaN,NaN,-835.592,NaN,NaN,NaN,NaN,NaN,NaN,-1117.968,2648.161,4405.443,NaN,NaN,NaN,-2170.824,1092.5,NaN,NaN,NaN,NaN,NaN,-4082.969,NaN,-1944.331,-63.805,2212.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2452.456,NaN,NaN,NaN,NaN,NaN,NaN,341.16,-1449.378,NaN,NaN,NaN,NaN,NaN,NaN,406.075,NaN,NaN,NaN,NaN,-2758.415,-399.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1718.764,-0.047,39.149,37.253,-1.702,NaN,NaN,-915.918,-54.312,NaN,-362.24,NaN,NaN,235.032,NaN,NaN,NaN,NaN,NaN,1672.317,-1224.235,NaN,3384.135,NaN,364,NaN,-1763.289,NaN,NaN,-1391.874,NaN,NaN,NaN,NaN,NaN,789.921,NaN,NaN,128.186,NaN,-496.784,NaN,NaN,NaN,2318.238,-2879.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-972.45,1729.69,NaN,-6.252,7.51,NaN,NaN,NaN
