carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
125235519.178,130516024.847,114173924.11,125938171.468,NaN,115010143.67,NaN,NaN,128480444.163,NaN,NaN,NaN,NaN,114411386.665,NaN,NaN,107965772.74,NaN,109071044.668,NaN,NaN,128025620.707,NaN,NaN,NaN,NaN,NaN,110644417.638,NaN,NaN,NaN,NaN,NaN,NaN,115860468.127,109116554.237,121633432.162,NaN,NaN,NaN,116136508.587,117845360.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118852062.739,108599502.8,117914365.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137945046.454,NaN,NaN,NaN,NaN,NaN,NaN,115663384.96,124587953.481,NaN,NaN,NaN,NaN,NaN,NaN,139126383.173,NaN,NaN,NaN,NaN,138381437.295,130856237.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139508284.065,195693342.031,200868446.949,194964563.702,198137532.744,NaN,NaN,189903397.316,191715813.042,NaN,188783994.566,NaN,NaN,195199880.554,NaN,NaN,NaN,NaN,NaN,115508438.756,126722130.919,NaN,NaN,NaN,135329861.811,NaN,129603700.962,NaN,NaN,120817024.783,NaN,NaN,NaN,NaN,NaN,114676735.052,NaN,NaN,190716160.114,NaN,187268786.833,NaN,NaN,NaN,128797852.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225368506.558,136477331.157,NaN,194958220.509,202320817.259,NaN,NaN,NaN
125238454.066,130513867.877,114176175.829,125936087.212,NaN,115008499.188,NaN,NaN,128477528.725,NaN,NaN,NaN,NaN,114414211.147,NaN,NaN,107965260,NaN,109069254.66,NaN,NaN,128028900.865,NaN,NaN,NaN,NaN,NaN,110645794.235,NaN,NaN,NaN,NaN,NaN,NaN,115862365.699,109114600.753,121629075.761,NaN,NaN,NaN,116139265.062,117845072.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118854122.746,108599752.165,117912210.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137942756.613,NaN,NaN,NaN,NaN,NaN,NaN,115663147.663,124589432.237,NaN,NaN,NaN,NaN,NaN,NaN,139126402.122,NaN,NaN,NaN,NaN,138384348.943,130857090.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139506631.954,195693339.933,200868410.284,194964529.429,198137532.61,NaN,NaN,189904444.944,191715908.332,NaN,188784505.509,NaN,NaN,195199706.99,NaN,NaN,NaN,NaN,NaN,115507239.717,126723824.819,NaN,NaN,NaN,135329977.135,NaN,129605746.835,NaN,NaN,120818589.321,NaN,NaN,NaN,NaN,NaN,114676118.668,NaN,NaN,190716083.377,NaN,187269450.38,NaN,NaN,NaN,128795543.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225369630.805,136475693.242,NaN,194958222.108,202320817.656,NaN,NaN,NaN
125241388.479,130511711.569,114178427.676,125934003.375,NaN,115006855.301,NaN,NaN,128474613.913,NaN,NaN,NaN,NaN,114417036.948,NaN,NaN,107964747.514,NaN,109067464.83,NaN,NaN,128032180.68,NaN,NaN,NaN,NaN,NaN,110647172.063,NaN,NaN,NaN,NaN,NaN,NaN,115864263.453,109112648.383,121624720.545,NaN,NaN,NaN,116142022.947,117844785.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118856182.488,108600001.194,117910056.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141123306.565,NaN,137940467.429,NaN,NaN,NaN,NaN,NaN,NaN,115662910.378,124590910.575,NaN,NaN,NaN,NaN,NaN,NaN,139126421.047,NaN,NaN,NaN,NaN,138387261.635,130857944.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139504980.272,195693338.53,200868374.445,194964496.037,198137532.92,NaN,NaN,189905493.469,191716003.818,NaN,188785017.094,NaN,NaN,195199533.997,NaN,NaN,NaN,NaN,NaN,115506041.54,126725518.635,NaN,NaN,NaN,135330092.904,NaN,129607793.704,NaN,NaN,120820153.982,NaN,NaN,NaN,NaN,NaN,114675502.341,NaN,NaN,190716007.043,NaN,187270114.595,NaN,NaN,NaN,128793233.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225370755.888,136474055.376,NaN,194958224.457,202320818.794,NaN,NaN,NaN
125244322.252,130509555.298,114180679.363,125931919.505,NaN,115005211.471,NaN,NaN,128471699.114,NaN,NaN,NaN,NaN,114419863.185,NaN,NaN,107964234.965,NaN,109065674.847,NaN,NaN,128035459.826,NaN,NaN,NaN,NaN,NaN,110648550.376,NaN,NaN,NaN,NaN,NaN,NaN,115866161.377,109110696.507,121620365.411,NaN,NaN,NaN,116144781.274,117844498.527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118858241.77,108600249.863,117907901.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141121698.018,NaN,137938178.318,NaN,NaN,NaN,NaN,NaN,NaN,115662672.735,124592388.414,NaN,NaN,NaN,NaN,NaN,NaN,139126439.819,NaN,NaN,NaN,NaN,138390174.692,130858798.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139503328.466,195693337.094,200868338.61,194964462.715,198137533.147,NaN,NaN,189906542.112,191716099.136,NaN,188785528.716,NaN,NaN,195199360.945,NaN,NaN,NaN,NaN,NaN,115504843.652,126727212.295,NaN,129948131.087,NaN,135330208.855,NaN,129609840.766,NaN,NaN,120821718.416,NaN,NaN,NaN,NaN,NaN,114674885.775,NaN,NaN,190715930.579,NaN,187270778.849,NaN,NaN,NaN,128790923.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225371881.101,136472417.144,NaN,194958226.79,202320819.992,NaN,NaN,NaN
125247256.384,130507398.636,114182931.801,125929836.733,NaN,115003567.495,NaN,NaN,128468784.988,NaN,NaN,NaN,NaN,114422690.038,NaN,NaN,107963722.778,NaN,109063884.953,NaN,NaN,128038739.42,NaN,NaN,NaN,NaN,NaN,110649929.258,NaN,NaN,NaN,NaN,NaN,NaN,115868060.329,109108745.937,121616010.923,NaN,NaN,NaN,116147539.916,117844212.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118860301.685,108600498.724,117905746.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141120089.398,NaN,137935890.024,NaN,NaN,NaN,NaN,NaN,NaN,115662435.013,124593866.617,NaN,NaN,NaN,NaN,NaN,NaN,139126459.468,NaN,NaN,NaN,NaN,138393087.918,130859653.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139501676.215,195693336.068,200868302.652,194964429.468,198137533.936,NaN,NaN,189907591.105,191716194.246,NaN,188786040.387,NaN,NaN,195199187.672,NaN,NaN,NaN,NaN,NaN,115503646.703,126728906.794,NaN,129944828.058,NaN,135330324.709,NaN,129611887.772,NaN,NaN,120823283.501,NaN,NaN,NaN,NaN,NaN,114674269.307,NaN,NaN,190715853.91,NaN,187271443.359,NaN,NaN,NaN,128788612.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225373006.367,136470778.714,NaN,194958229.524,202320820.954,NaN,NaN,NaN
125250190.984,130505241.392,114185185.027,125927754.692,NaN,115001923.076,NaN,NaN,128465871.32,NaN,NaN,NaN,NaN,114425517.133,NaN,NaN,107963210.824,NaN,109062094.934,NaN,NaN,128042019.317,NaN,NaN,NaN,NaN,NaN,110651308.407,NaN,NaN,NaN,NaN,NaN,NaN,115869960.336,109106796.509,121611656.881,NaN,NaN,NaN,116150298.441,117843925.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118862362.211,108600747.774,117903590.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141118480.516,NaN,137933602.388,NaN,NaN,NaN,NaN,NaN,NaN,115662197.068,124595345.146,NaN,NaN,NaN,NaN,NaN,NaN,139126480.018,NaN,NaN,NaN,NaN,138396001.164,130860507.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139500023.3,195693335.223,200868266.067,194964395.943,198137535.1,NaN,NaN,189908640.051,191716288.939,NaN,188786551.821,NaN,NaN,195199013.818,NaN,NaN,NaN,NaN,NaN,115502450.547,126730602.003,NaN,129941525.169,NaN,135330440.242,NaN,129613934.348,NaN,NaN,120824849.158,NaN,NaN,NaN,NaN,NaN,114673652.825,NaN,NaN,190715776.787,NaN,187272107.837,NaN,NaN,NaN,128786301.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225374131.345,136469139.836,NaN,194958232.376,202320821.304,NaN,NaN,NaN
125253125.337,130503083.89,114187438.461,125925672.89,NaN,115000278.676,NaN,NaN,128462957.502,NaN,NaN,NaN,NaN,114428344.43,NaN,NaN,107962698.994,NaN,109060305.015,NaN,NaN,128045299.326,NaN,NaN,NaN,NaN,NaN,110652687.869,NaN,NaN,NaN,NaN,NaN,NaN,115871860.872,109104847.657,121607302.739,NaN,NaN,NaN,116153057.186,117843639.939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118864422.713,108600996.838,117901434.383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141116871.681,NaN,137931314.811,NaN,NaN,NaN,NaN,NaN,NaN,115661958.987,124596823.525,NaN,NaN,NaN,NaN,NaN,NaN,139126500.817,NaN,NaN,NaN,NaN,138398914.387,130861361.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139498370.147,195693334.234,200868229.22,194964362.237,198137536.063,NaN,NaN,189909688.972,191716383.476,NaN,188787063.205,NaN,NaN,195198839.821,NaN,NaN,NaN,NaN,NaN,115501254.745,126732297.509,NaN,129938222.196,NaN,135330556.044,NaN,129615980.838,NaN,NaN,120826414.834,NaN,NaN,NaN,NaN,NaN,114673036.315,NaN,NaN,190715699.493,NaN,187272772.264,NaN,NaN,NaN,128783989.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225375256.256,136467500.798,NaN,194958235.057,202320821.397,NaN,NaN,NaN
125256058.778,130500927.626,114189691.809,125923590.556,NaN,114998635.251,NaN,NaN,128460043.322,NaN,NaN,NaN,NaN,114431172.552,NaN,NaN,107962187.36,NaN,109058515.581,NaN,NaN,128048578.669,NaN,NaN,NaN,NaN,NaN,110654068.353,NaN,NaN,NaN,NaN,NaN,NaN,115873761.525,109102899.09,121602948.631,NaN,NaN,NaN,116155817.457,117843355.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118866482.441,108601245.696,117899279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141115263.734,NaN,137929026.93,NaN,NaN,NaN,NaN,NaN,NaN,115661721.202,124598301.154,NaN,NaN,NaN,NaN,NaN,NaN,139126521.207,NaN,NaN,NaN,NaN,138401828.272,130862217.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139496717.988,195693333.114,200868193.301,194964329.035,198137536.641,NaN,NaN,189910738.302,191716478.462,NaN,188787575.204,NaN,NaN,195198666.654,NaN,NaN,NaN,NaN,NaN,115500059.097,126733992.69,NaN,129934919.637,NaN,135330673.118,NaN,129618028.667,NaN,NaN,120827980,NaN,NaN,NaN,NaN,NaN,114672419.979,NaN,NaN,190715622.785,NaN,187273437.149,NaN,NaN,NaN,128781678.924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225376381.95,136465862.279,NaN,194958237.693,202320822.466,NaN,NaN,NaN
125258991.673,130498772.169,114191945.33,125921508.047,NaN,114996992.612,NaN,NaN,128457128.897,NaN,NaN,NaN,NaN,114434001.29,NaN,NaN,107961676.138,NaN,109056726.76,NaN,NaN,128051857.747,NaN,NaN,NaN,NaN,NaN,110655449.757,NaN,NaN,NaN,NaN,NaN,NaN,115875662.613,109100951.069,121598594.862,NaN,NaN,NaN,116158578.979,117843072.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118868541.794,108601494.723,117897124.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141113656.738,NaN,137926738.951,NaN,NaN,NaN,NaN,NaN,NaN,115661483.68,124599778.524,NaN,NaN,NaN,NaN,NaN,NaN,139126541.585,NaN,NaN,NaN,NaN,138404742.559,130863073.992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139495066.533,195693331.985,200868157.962,194964296.21,198137536.992,NaN,NaN,189911788.022,191716573.856,NaN,188788087.721,NaN,NaN,195198494.028,NaN,NaN,NaN,NaN,NaN,115498863.801,126735688.051,NaN,129931617.416,NaN,135330791.25,NaN,129620077.354,NaN,NaN,120829545.016,NaN,NaN,NaN,NaN,NaN,114671803.993,NaN,NaN,190715546.601,NaN,187274102.453,NaN,NaN,NaN,128779368.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225377508.236,136464224.255,NaN,194958240.366,202320824.139,NaN,NaN,NaN
125261924.599,130496616.415,114194199.31,125919426.017,NaN,114995349.904,NaN,NaN,128454214.7,NaN,NaN,NaN,NaN,114436830.368,NaN,NaN,107961165.063,NaN,109054937.986,NaN,NaN,128055136.919,NaN,NaN,NaN,NaN,NaN,110656831.575,NaN,NaN,NaN,NaN,NaN,NaN,115877564.415,109099003.94,121594241.251,NaN,NaN,NaN,116161340.684,117842790.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118870601.354,108601743.817,117894969.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141112049.755,NaN,137924451.304,NaN,NaN,NaN,NaN,NaN,NaN,115661246.054,124601255.895,NaN,NaN,NaN,NaN,NaN,NaN,139126562.432,NaN,NaN,NaN,NaN,138407656.858,130863930.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139493414.733,195693330.863,200868122.352,194964263.27,198137537.431,NaN,NaN,189912837.801,191716669.049,NaN,188788600.233,NaN,NaN,195198321.213,NaN,NaN,NaN,NaN,NaN,115497669.099,126737383.791,NaN,129928315.29,NaN,135330909.381,NaN,129622125.998,NaN,NaN,120831110.282,NaN,NaN,NaN,NaN,NaN,114671187.987,NaN,NaN,190715470.154,NaN,187274767.843,NaN,NaN,NaN,128777057.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225378634.49,136462585.974,NaN,194958243.051,202320825.481,NaN,NaN,NaN
125264857.84,130494460.334,114196453.942,125917345.021,NaN,114993707.011,NaN,NaN,128451301.268,NaN,NaN,NaN,NaN,114439660.197,NaN,NaN,107960654.283,NaN,109053149.115,NaN,NaN,128058416.359,NaN,NaN,NaN,NaN,NaN,110658213.968,NaN,NaN,NaN,NaN,NaN,NaN,115879467.066,109097058.124,121589888.361,NaN,NaN,NaN,116164102.671,117842508.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118872661.525,108601992.93,117892813.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141110442.327,NaN,137922164.562,NaN,NaN,NaN,NaN,NaN,NaN,115661008.226,124602733.51,NaN,NaN,NaN,NaN,NaN,NaN,139126584.063,NaN,NaN,NaN,NaN,138410571.673,130864787.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139491762.481,195693330.28,200868086.654,194964230.459,198137538.534,NaN,NaN,189913887.932,191716763.956,NaN,188789112.755,NaN,NaN,195198148.124,NaN,NaN,NaN,NaN,NaN,115496475.324,126739080.228,NaN,129925013.785,NaN,135331027.451,NaN,129624174.572,NaN,NaN,120832676.138,NaN,NaN,NaN,NaN,NaN,114670571.986,NaN,NaN,190715393.506,NaN,187275433.444,NaN,NaN,NaN,128774746.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225379760.853,136460947.381,NaN,194958246.215,202320826.716,NaN,NaN,NaN
125267790.964,130492303.799,114198708.69,125915264.869,NaN,114992063.658,NaN,NaN,128448388.773,NaN,NaN,NaN,NaN,114442490.849,NaN,NaN,107960143.464,NaN,109051359.742,NaN,NaN,128061695.473,NaN,NaN,NaN,NaN,NaN,110659597.008,NaN,NaN,NaN,NaN,NaN,NaN,115881370.006,109095113.608,121585536.481,NaN,NaN,NaN,116166865.024,117842225.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118874721.775,108602241.634,117890656.552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141108834.19,NaN,137919878.816,NaN,NaN,NaN,NaN,NaN,NaN,115660769.825,124604210.962,NaN,NaN,NaN,NaN,NaN,NaN,139126606.002,NaN,NaN,NaN,NaN,138413487.148,130865644.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139490109.541,195693330.374,200868050.854,194964197.982,198137540.355,NaN,NaN,189914938.545,191716858.375,NaN,188789625.242,NaN,NaN,195197974.684,NaN,NaN,NaN,NaN,NaN,115495282.466,126740776.807,NaN,129921713.167,NaN,135331144.834,NaN,129626223.066,NaN,NaN,120834242.391,NaN,NaN,NaN,NaN,NaN,114669955.555,NaN,NaN,190715316.45,NaN,187276099.212,NaN,NaN,NaN,128772434.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225380887.268,136459307.927,NaN,194958250.054,202320827.686,NaN,NaN,NaN
125270724.228,130490146.444,114200963.825,125913186.361,NaN,114990419.577,NaN,NaN,128445477.917,NaN,NaN,NaN,NaN,114445322.734,NaN,NaN,107959632.682,NaN,109049569.623,NaN,NaN,128064974.35,NaN,NaN,NaN,NaN,NaN,110660980.783,NaN,NaN,NaN,NaN,NaN,NaN,115883273.474,109093170.844,121581186.357,NaN,NaN,NaN,116169627.417,117841942.606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118876782.702,108602489.844,117888498.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141107224.888,NaN,137917594.741,NaN,NaN,NaN,NaN,NaN,NaN,115660530.568,124605688.54,NaN,NaN,NaN,NaN,NaN,NaN,139126628.652,NaN,NaN,NaN,NaN,138416403.744,130866501.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139488455.308,195693331.663,200868014.954,194964166.029,198137543.562,NaN,NaN,189915989.937,191716952.151,NaN,188790137.618,NaN,NaN,195197800.602,NaN,NaN,NaN,NaN,NaN,115494091.094,126742473.788,NaN,129918413.855,NaN,135331261.227,NaN,129628271.242,NaN,NaN,120835809.495,NaN,NaN,NaN,NaN,NaN,114669338.652,NaN,NaN,190715238.812,NaN,187276765.364,NaN,NaN,NaN,128770120.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225382013.812,136457667.335,NaN,194958255.057,202320828.428,NaN,NaN,NaN
125273657.492,130487989.04,114203219.436,125911108.766,NaN,114988775.589,NaN,NaN,128442568.162,NaN,NaN,NaN,NaN,114448155.679,NaN,NaN,107959122.296,NaN,109047779.615,NaN,NaN,128068253.231,NaN,NaN,NaN,NaN,NaN,110662365.547,NaN,NaN,NaN,NaN,NaN,NaN,115885177.715,109091229.456,121576837.25,NaN,NaN,NaN,116172390.505,117841659.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118878844,108602738.059,117886339.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141105618.192,NaN,137915311.641,NaN,NaN,NaN,NaN,NaN,NaN,115660291.263,124607166.237,NaN,NaN,NaN,NaN,NaN,NaN,139126651.888,NaN,NaN,NaN,NaN,138419321.182,130867358.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139486800.981,195693333.759,200867979.264,194964134.602,198137547.526,NaN,NaN,189917042.088,191717046.022,NaN,188790650.36,NaN,NaN,195197626.691,NaN,NaN,NaN,NaN,NaN,115492900.757,126744171.189,NaN,129915115.575,NaN,135331377.458,NaN,129630319.808,NaN,NaN,120837377.184,NaN,NaN,NaN,NaN,NaN,114668721.804,NaN,NaN,190715161.301,NaN,187277432.015,NaN,NaN,NaN,128767806.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225383140.835,136456026.488,NaN,194958260.815,202320829.335,NaN,NaN,NaN
125276591.698,130485831.112,114205476.215,125909032.571,NaN,114987131.469,NaN,NaN,128439659.148,NaN,NaN,NaN,NaN,114450989.183,NaN,NaN,107958612.513,NaN,109045989.798,NaN,NaN,128071532.948,NaN,NaN,NaN,NaN,NaN,110663750.843,NaN,NaN,NaN,NaN,NaN,NaN,115887083.337,109089289.652,121572488.89,NaN,NaN,NaN,116175153.812,117841377.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118880906.413,108602986.814,117884180.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141104008.62,NaN,137913029.699,NaN,NaN,NaN,NaN,NaN,NaN,115660052.058,124608644.695,NaN,NaN,NaN,NaN,NaN,NaN,139126676.443,NaN,NaN,NaN,NaN,138422238.916,130868216.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139485146.201,195693336.43,200867943.321,194964103.246,198137552.282,NaN,NaN,189918094.536,191717139.687,NaN,188791163.146,NaN,NaN,195197452.466,NaN,NaN,NaN,NaN,NaN,115491711.612,126745869.807,NaN,129911817.708,NaN,135331493.65,NaN,129632368.12,NaN,NaN,120838945.929,NaN,NaN,NaN,NaN,NaN,114668105.294,NaN,NaN,190715083.595,NaN,187278098.996,NaN,NaN,NaN,128765491.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225384267.868,136454385.523,NaN,194958267.128,202320829.887,NaN,NaN,NaN
125279526.122,130483672.688,114207733.527,125906957.071,NaN,114985486.978,NaN,NaN,128436750.541,NaN,NaN,NaN,NaN,114453822.975,NaN,NaN,107958102.908,NaN,109044199.908,NaN,NaN,128074812.974,NaN,NaN,NaN,NaN,NaN,110665136.454,NaN,NaN,NaN,NaN,NaN,NaN,115888989.828,109087350.89,121568140.7,NaN,NaN,NaN,116177917.13,117841095.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118882969.272,108603235.678,117882020.679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141102398.85,NaN,137910748.3,NaN,NaN,NaN,NaN,NaN,NaN,115659812.635,124610123.386,NaN,NaN,NaN,NaN,NaN,NaN,139126701.739,NaN,NaN,NaN,NaN,138425156.615,130869073.379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139483490.817,195693339.217,200867906.865,194964071.663,198137557.3,NaN,NaN,189919147.015,191717233.001,NaN,188791675.79,NaN,NaN,195197277.818,NaN,NaN,NaN,NaN,NaN,115490523.168,126747569.023,NaN,129908519.973,NaN,135331609.796,NaN,129634416.089,NaN,NaN,120840515.097,NaN,NaN,NaN,NaN,NaN,114667488.718,NaN,NaN,190715005.501,NaN,187278765.936,NaN,NaN,NaN,128763176.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225385394.739,136452744.17,NaN,194958273.496,202320829.936,NaN,NaN,NaN
125282460.245,130481513.721,114209990.993,125904881.783,NaN,114983842.174,NaN,NaN,128433841.805,NaN,NaN,NaN,NaN,114456656.869,NaN,NaN,107957593.241,NaN,109042409.762,NaN,NaN,128078092.796,NaN,NaN,NaN,NaN,NaN,110666522.201,NaN,NaN,NaN,NaN,NaN,NaN,115890896.788,109085412.705,121563792.561,NaN,NaN,NaN,116180680.39,117840813.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118885032.094,108603484.218,117879860.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141100788.668,NaN,137908466.963,NaN,NaN,NaN,NaN,NaN,NaN,115659572.759,124611601.774,NaN,NaN,NaN,NaN,NaN,NaN,139126727.169,NaN,NaN,NaN,NaN,138428074.166,130869930.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139481834.757,195693341.84,200867869.934,194964039.737,198137562.193,NaN,NaN,189920199.326,191717325.863,NaN,188792188.101,NaN,NaN,195197102.634,NaN,NaN,NaN,NaN,NaN,115489335.059,126749268.427,NaN,129905222.16,NaN,135331725.628,NaN,129636463.802,NaN,NaN,120842084.286,NaN,NaN,NaN,NaN,NaN,114666871.859,NaN,NaN,190714926.901,NaN,187279432.698,NaN,NaN,NaN,128760859.981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225386521.308,136451102.326,NaN,194958279.696,202320829.479,NaN,NaN,NaN
