dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7,dop1_8,dop1_9,dop1_10,dop1_11,dop1_12,dop1_13,dop1_14,dop1_15,dop1_16,dop1_17,dop1_18,dop1_19,dop1_20,dop1_21,dop1_22,dop1_23,dop1_24,dop1_25,dop1_26,dop1_27,dop1_28,dop1_29,dop1_30,dop1_31,dop1_32,dop1_33,dop1_34,dop1_35,dop1_36,dop1_37,dop1_38,dop1_39,dop1_40,dop1_41,dop1_42,dop1_43,dop1_44,dop1_45,dop1_46,dop1_47,dop1_48,dop1_49,dop1_50,dop1_51,dop1_52,dop1_53,dop1_54,dop1_55,dop1_56,dop1_57,dop1_58,dop1_59,dop1_60,dop1_61,dop1_62,dop1_63,dop1_64,dop1_65,dop1_66,dop1_67,dop1_68,dop1_69,dop1_70,dop1_71,dop1_72,dop1_73,dop1_74,dop1_75,dop1_76,dop1_77,dop1_78,dop1_79,dop1_80,dop1_81,dop1_82,dop1_83,dop1_84,dop1_85,dop1_86,dop1_87,dop1_88,dop1_89,dop1_90,dop1_91,dop1_92,dop1_93,dop1_94,dop1_95,dop1_96,dop1_97,dop1_98,dop1_99,dop1_100,dop1_101,dop1_102,dop1_103,dop1_104,dop1_105,dop1_106,dop1_107,dop1_108,dop1_109,dop1_110,dop1_111,dop1_112,dop1_113,dop1_114,dop1_115,dop1_116,dop1_117,dop1_118,dop1_119,dop1_120,dop1_121,dop1_122,dop1_123,dop1_124,dop1_125,dop1_126,dop1_127,dop1_128,dop1_129,dop1_130,dop1_131,dop1_132,dop1_133,dop1_134,dop1_135,dop1_136,dop1_137,dop1_138,dop1_139,dop1_140,dop1_141,dop1_142,dop1_143,dop1_144,dop1_145,dop1_146,dop1_147,dop1_148,dop1_149,dop1_150,dop1_151,dop1_152,dop1_153,dop1_154,dop1_155,dop1_156,dop1_157,dop1_158
-2939.321,2169.969,-2216.129,2102.303,NaN,1666.09,NaN,NaN,2912.159,NaN,NaN,NaN,NaN,-2794.52,NaN,NaN,537.355,NaN,1815.035,NaN,-2316.052,-3269.742,NaN,NaN,NaN,NaN,NaN,-1334.213,NaN,NaN,NaN,NaN,NaN,NaN,-1839.945,2009.748,4362.931,NaN,NaN,NaN,-2712.283,356.266,NaN,NaN,NaN,NaN,NaN,-4042.799,NaN,-2053.51,-234.074,2163.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1642.506,NaN,2301.404,NaN,NaN,NaN,NaN,NaN,NaN,246.728,-1478.847,NaN,NaN,NaN,NaN,NaN,NaN,12.425,NaN,NaN,NaN,NaN,-2902.26,-814.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1661.083,-0.497,NaN,34.939,-3.558,NaN,NaN,-1037.707,-90.676,NaN,-497.478,NaN,NaN,180.889,NaN,NaN,NaN,NaN,NaN,1235.729,-1660.44,NaN,3312.575,NaN,NaN,NaN,-2022.957,NaN,NaN,-1553.564,NaN,NaN,NaN,NaN,NaN,631.962,NaN,NaN,82.552,NaN,-649.942,NaN,NaN,NaN,2314.845,-2777.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1110.93,1648.819,NaN,-4.16,2.925,NaN,NaN,NaN
-2939.598,2169.993,-2216.726,2101.931,NaN,1665.945,NaN,NaN,2912.032,NaN,NaN,NaN,NaN,-2794.975,NaN,NaN,536.934,NaN,1814.69,NaN,-2315.785,-3270.153,NaN,NaN,NaN,NaN,NaN,-1334.841,NaN,NaN,NaN,NaN,NaN,NaN,-1840.765,2008.785,4362.797,NaN,NaN,NaN,-2712.666,355.406,NaN,NaN,NaN,NaN,NaN,-4043.092,NaN,-2053.672,-234.189,2162.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1642.133,NaN,2301.038,NaN,NaN,NaN,NaN,NaN,NaN,246.713,-1478.933,NaN,NaN,NaN,NaN,NaN,NaN,11.906,NaN,NaN,NaN,NaN,-2902.35,-815.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.847,-0.367,NaN,34.804,-3.425,NaN,NaN,-1038.03,-90.66,NaN,-497.762,NaN,NaN,180.606,NaN,NaN,NaN,NaN,NaN,1235.153,-1660.991,NaN,3312.451,NaN,NaN,NaN,-2023.257,NaN,NaN,-1554.028,NaN,NaN,NaN,NaN,NaN,631.579,NaN,NaN,82.255,NaN,-650.147,NaN,NaN,NaN,2314.889,-2777.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.118,1648.554,NaN,-4.129,2.913,NaN,NaN,NaN
-2939.627,2169.745,-2217.296,2101.442,NaN,1665.589,NaN,NaN,2911.598,NaN,NaN,NaN,NaN,-2795.468,NaN,NaN,536.473,NaN,1814.241,NaN,-2315.88,-3270.784,NaN,NaN,NaN,NaN,NaN,-1335.533,NaN,NaN,NaN,NaN,NaN,NaN,-1841.669,2007.94,4362.631,NaN,NaN,NaN,-2713.243,354.463,NaN,NaN,NaN,NaN,NaN,-4042.994,NaN,-2053.971,-234.533,2162.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1641.649,NaN,2300.842,NaN,NaN,NaN,NaN,NaN,NaN,246.451,-1478.991,NaN,NaN,NaN,NaN,NaN,NaN,11.557,NaN,NaN,NaN,NaN,-2902.612,-816.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.692,-1.018,NaN,34.81,-3.549,NaN,NaN,-1038.281,-91.113,NaN,-498.172,NaN,NaN,180.372,NaN,NaN,NaN,NaN,NaN,1234.416,-1661.549,NaN,3312.231,NaN,NaN,NaN,-2023.755,NaN,NaN,-1554.238,NaN,NaN,NaN,NaN,NaN,631.274,NaN,NaN,82.242,NaN,-650.497,NaN,NaN,NaN,2314.996,-2777.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.462,1648.411,NaN,-4.202,2.881,NaN,NaN,NaN
-2938.948,2169.838,-2217.309,2101.401,NaN,1665.661,NaN,NaN,2912.397,NaN,NaN,NaN,NaN,-2795.433,NaN,NaN,536.644,NaN,1814.388,NaN,-2315.542,-3270.222,NaN,NaN,NaN,NaN,NaN,-1335.514,NaN,NaN,NaN,NaN,NaN,NaN,-1842.052,2007.554,4362.778,NaN,NaN,NaN,-2713.354,353.982,NaN,NaN,NaN,NaN,NaN,-4042.416,NaN,-2053.863,-234.565,2162.966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1641.334,NaN,2300.991,NaN,NaN,NaN,NaN,NaN,NaN,246.503,-1478.537,NaN,NaN,NaN,NaN,NaN,NaN,11.196,NaN,NaN,NaN,NaN,-2902.422,-816.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.971,-0.206,NaN,35.047,-3.097,NaN,NaN,-1038.054,-90.706,NaN,-497.694,NaN,NaN,180.793,NaN,NaN,NaN,NaN,NaN,1234.336,-1661.495,NaN,3312.38,NaN,NaN,NaN,-2023.562,NaN,NaN,-1554.002,NaN,NaN,NaN,NaN,NaN,631.576,NaN,NaN,82.544,NaN,-650.156,NaN,NaN,NaN,2315.077,-2776.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.222,1648.759,NaN,-3.85,3.3,NaN,NaN,NaN
-2939.387,2170.012,-2217.914,2101.178,NaN,1665.44,NaN,NaN,2912.235,NaN,NaN,NaN,NaN,-2795.75,NaN,NaN,536.265,NaN,1814.148,NaN,-2315.82,-3270.463,NaN,NaN,NaN,NaN,NaN,-1336.076,NaN,NaN,NaN,NaN,NaN,NaN,-1842.872,2006.799,4362.571,NaN,NaN,NaN,-2714.106,353.367,NaN,NaN,NaN,NaN,NaN,-4042.554,NaN,-2053.694,-234.721,2162.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1641.269,NaN,2300.747,NaN,NaN,NaN,NaN,NaN,NaN,246.407,-1478.553,NaN,NaN,NaN,NaN,NaN,NaN,10.832,NaN,NaN,NaN,NaN,-2902.487,-816.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.991,-0.401,NaN,35.081,-3.405,NaN,NaN,-1038.122,-90.21,NaN,-498.003,NaN,NaN,180.699,NaN,NaN,NaN,NaN,NaN,1233.781,-1662.088,NaN,3312.653,NaN,NaN,NaN,-2023.788,NaN,NaN,-1554.049,NaN,NaN,NaN,NaN,NaN,631.365,NaN,NaN,82.779,NaN,-650.403,NaN,NaN,NaN,2315.124,-2776.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.427,1648.701,NaN,-3.678,3.253,NaN,NaN,NaN
-2939.389,2169.598,-2218.581,2100.734,NaN,1665.139,NaN,NaN,2912.172,NaN,NaN,NaN,NaN,-2796.45,NaN,NaN,535.672,NaN,1813.518,NaN,-2315.531,-3270.703,NaN,NaN,NaN,NaN,NaN,-1336.985,NaN,NaN,NaN,NaN,NaN,NaN,-1843.884,2005.797,4362.322,NaN,NaN,NaN,-2714.791,352.116,NaN,NaN,NaN,NaN,NaN,-4042.391,NaN,-2054.181,-235.369,2162.922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1640.573,NaN,2300.494,NaN,NaN,NaN,NaN,NaN,NaN,246.474,-1478.726,NaN,NaN,NaN,NaN,NaN,NaN,10.164,NaN,NaN,NaN,NaN,-2902.783,-817.209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.749,-0.482,NaN,34.91,-3.325,NaN,NaN,-1038.458,-90.928,NaN,-498.228,NaN,NaN,180.262,NaN,NaN,NaN,NaN,NaN,1233.099,-1662.756,NaN,3312.065,NaN,NaN,NaN,-2024.321,NaN,NaN,-1554.461,NaN,NaN,NaN,NaN,NaN,630.975,NaN,NaN,82.322,NaN,-650.756,NaN,NaN,NaN,2314.878,-2776.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.687,1648.42,NaN,-4.127,2.863,NaN,NaN,NaN
-2939.119,2169.667,-2218.967,2100.51,NaN,1665.065,NaN,NaN,2912.103,NaN,NaN,NaN,NaN,-2796.866,NaN,NaN,535.501,NaN,1813.435,NaN,-2314.411,-3270.838,NaN,NaN,NaN,NaN,NaN,-1337.471,NaN,NaN,NaN,NaN,NaN,NaN,-1844.545,2005.049,4362.234,NaN,NaN,NaN,-2715.347,351.308,NaN,NaN,NaN,NaN,NaN,-4042.617,NaN,-2054.288,-235.23,2162.799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1640.248,NaN,2300.314,NaN,NaN,NaN,NaN,NaN,NaN,246.444,-1478.788,NaN,NaN,NaN,NaN,NaN,NaN,9.868,NaN,NaN,NaN,NaN,-2902.915,-817.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.917,-0.299,NaN,34.937,-3.259,NaN,NaN,-1038.317,-90.759,NaN,-498.294,NaN,NaN,180.498,NaN,NaN,NaN,NaN,NaN,1232.707,-1663.078,NaN,3312.073,NaN,NaN,NaN,-2024.495,NaN,NaN,-1554.42,NaN,NaN,NaN,NaN,NaN,630.857,NaN,NaN,82.345,NaN,-650.879,NaN,NaN,NaN,2314.932,-2776.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.82,1648.321,NaN,-3.976,2.992,NaN,NaN,NaN
-2939.056,2169.574,-2219.455,2100.318,NaN,1664.737,NaN,NaN,2912.807,NaN,NaN,NaN,NaN,-2797.199,NaN,NaN,535.158,NaN,1813.211,NaN,-2314.879,-3271.065,NaN,NaN,NaN,NaN,NaN,-1337.891,NaN,NaN,NaN,NaN,NaN,NaN,-1845.409,2004.246,4362.271,NaN,NaN,NaN,-2715.839,350.613,NaN,NaN,NaN,NaN,NaN,-4042.45,NaN,-2054.337,-235.623,2162.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1640.229,NaN,2300.103,NaN,NaN,NaN,NaN,NaN,NaN,245.956,-1478.841,NaN,NaN,NaN,NaN,NaN,NaN,9.344,NaN,NaN,NaN,NaN,-2902.82,-817.983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.829,-0.437,NaN,35.053,-3.25,NaN,NaN,-1038.476,-90.623,NaN,-498.481,NaN,NaN,180.606,NaN,NaN,NaN,NaN,NaN,1232.164,-1663.497,NaN,3311.893,NaN,NaN,NaN,-2024.555,NaN,NaN,-1554.745,NaN,NaN,NaN,NaN,NaN,630.76,NaN,NaN,82.415,NaN,-650.93,NaN,NaN,NaN,2315.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.955,1648.135,NaN,-3.837,2.953,NaN,NaN,NaN
-2938.903,2169.41,-2219.782,2100.243,NaN,1664.581,NaN,NaN,2912.482,NaN,NaN,NaN,NaN,-2797.164,NaN,NaN,534.977,NaN,1812.991,NaN,-2314.718,-3271.056,NaN,NaN,NaN,NaN,NaN,-1338.198,NaN,NaN,NaN,NaN,NaN,NaN,-1845.816,2003.736,4362.498,NaN,NaN,NaN,-2716.158,349.883,NaN,NaN,NaN,NaN,NaN,-4041.766,NaN,-2054.268,-235.104,2162.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1639.581,NaN,2299.962,NaN,NaN,NaN,NaN,NaN,NaN,246.034,-1478.561,NaN,NaN,NaN,NaN,NaN,NaN,8.957,NaN,NaN,NaN,NaN,-2902.755,-818.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.77,-0.14,NaN,35.127,-2.99,NaN,NaN,-1038.371,-90.452,NaN,-498.441,NaN,NaN,180.649,NaN,NaN,NaN,NaN,NaN,1231.961,-1663.901,NaN,3311.942,NaN,NaN,NaN,-2024.828,NaN,NaN,-1554.773,NaN,NaN,NaN,NaN,NaN,630.703,NaN,NaN,82.488,NaN,-650.885,NaN,NaN,NaN,2315.281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1111.833,1648.293,NaN,-3.818,3.325,NaN,NaN,NaN
-2938.823,2169.368,-2220.438,2099.48,NaN,1664.284,NaN,NaN,2911.939,NaN,NaN,NaN,NaN,-2797.967,NaN,NaN,534.518,NaN,1812.642,NaN,-2315.156,-3271.31,NaN,NaN,NaN,NaN,NaN,-1338.809,NaN,NaN,NaN,NaN,NaN,NaN,-1846.853,2002.873,4362.039,NaN,NaN,NaN,-2716.998,348.847,NaN,NaN,NaN,NaN,NaN,-4042.047,NaN,-2054.698,-235.612,2162.503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1638.953,NaN,2299.604,NaN,NaN,NaN,NaN,NaN,NaN,246.007,-1478.841,NaN,NaN,NaN,NaN,NaN,NaN,8.481,NaN,NaN,NaN,NaN,-2903.137,-818.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.507,-0.421,NaN,35.072,-3.2,NaN,NaN,-1038.871,-90.874,NaN,-498.736,NaN,NaN,180.382,NaN,NaN,NaN,NaN,NaN,1231.121,-1664.472,NaN,3311.709,NaN,NaN,NaN,-2025.245,NaN,NaN,-1555.005,NaN,NaN,NaN,NaN,NaN,630.337,NaN,NaN,82.261,NaN,-651.244,NaN,NaN,NaN,2315.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.224,1647.959,NaN,-3.927,3.024,NaN,NaN,NaN
-2939.3,2169.026,-2221.048,2099.207,NaN,1664.005,NaN,NaN,2912.392,NaN,NaN,NaN,NaN,-2798.401,NaN,NaN,534.182,NaN,1812.143,NaN,-2315.031,-3271.423,NaN,NaN,NaN,NaN,NaN,-1339.615,NaN,NaN,NaN,NaN,NaN,NaN,-1847.831,2001.854,4361.922,NaN,NaN,NaN,-2717.557,347.987,NaN,NaN,NaN,NaN,NaN,-4042.184,NaN,-2054.925,-235.795,2162.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1638.736,NaN,2299.405,NaN,NaN,NaN,NaN,NaN,NaN,245.942,-1479.005,NaN,NaN,NaN,NaN,NaN,NaN,7.937,NaN,NaN,NaN,NaN,-2903.293,-819.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.41,-0.286,NaN,34.845,-3.055,NaN,NaN,-1039.042,-91.048,NaN,-499.033,NaN,NaN,180.265,NaN,NaN,NaN,NaN,NaN,1230.592,-1665.112,NaN,3311.57,NaN,NaN,NaN,-2025.472,NaN,NaN,-1555.512,NaN,NaN,NaN,NaN,NaN,629.979,NaN,NaN,82.198,NaN,-651.51,NaN,NaN,NaN,2314.969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.543,1647.891,NaN,-4.149,2.99,NaN,NaN,NaN
-2938.879,2168.871,-2221.194,2099.149,NaN,1663.967,NaN,NaN,2912.312,NaN,NaN,NaN,NaN,-2798.563,NaN,NaN,534.088,NaN,1811.978,NaN,-2314.498,-3271.419,NaN,NaN,NaN,NaN,NaN,-1340.024,NaN,NaN,NaN,NaN,NaN,NaN,-1848.318,2001.332,4361.959,NaN,NaN,NaN,-2717.827,347.322,NaN,NaN,NaN,NaN,NaN,-4041.31,NaN,-2054.685,-236.161,2162.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1638.854,NaN,2299.438,NaN,NaN,NaN,NaN,NaN,NaN,246.003,-1478.809,NaN,NaN,NaN,NaN,NaN,NaN,7.762,NaN,NaN,NaN,NaN,-2903.199,-819.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.701,-0.292,NaN,34.964,-3.052,NaN,NaN,-1038.87,-90.511,NaN,-498.956,NaN,NaN,180.298,NaN,NaN,NaN,NaN,NaN,1230.327,-1665.351,NaN,3311.678,NaN,NaN,NaN,-2025.648,NaN,NaN,-1555.608,NaN,NaN,NaN,NaN,NaN,630.127,NaN,NaN,82.263,NaN,-651.44,NaN,NaN,NaN,2315.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.329,1647.926,NaN,-3.775,3.174,NaN,NaN,NaN
-2938.829,2169.033,-2221.701,2098.897,NaN,1663.628,NaN,NaN,2912.229,NaN,NaN,NaN,NaN,-2798.983,NaN,NaN,533.706,NaN,1811.824,NaN,-2314.805,-3271.621,NaN,NaN,NaN,NaN,NaN,-1340.54,NaN,NaN,NaN,NaN,NaN,NaN,-1849.058,2000.569,4361.827,NaN,NaN,NaN,-2718.345,346.498,NaN,NaN,NaN,NaN,NaN,-4041.555,NaN,-2054.845,-236.186,2162.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1638.063,NaN,2299.147,NaN,NaN,NaN,NaN,NaN,NaN,245.716,-1478.8,NaN,NaN,NaN,NaN,NaN,NaN,7.277,NaN,NaN,NaN,NaN,-2903.39,-820.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.411,-0.077,NaN,35.118,-3.161,NaN,NaN,-1039.103,-90.751,NaN,-499.111,NaN,NaN,180.195,NaN,NaN,NaN,NaN,NaN,1229.687,-1665.729,NaN,3311.517,NaN,NaN,NaN,-2025.808,NaN,NaN,-1555.43,NaN,NaN,NaN,NaN,NaN,629.926,NaN,NaN,82.23,NaN,-651.692,NaN,NaN,NaN,2315.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.494,1647.824,NaN,-3.805,3.186,NaN,NaN,NaN
-2938.542,2169.052,-2222.211,2098.583,NaN,1663.685,NaN,NaN,2912.279,NaN,NaN,NaN,NaN,-2799.419,NaN,NaN,533.467,NaN,1811.637,NaN,-2314.334,-3271.767,NaN,NaN,NaN,NaN,NaN,-1341.154,NaN,NaN,NaN,NaN,NaN,NaN,-1849.763,1999.976,4361.811,NaN,NaN,NaN,-2718.934,345.746,NaN,NaN,NaN,NaN,NaN,-4041.104,NaN,-2054.961,-236.097,2162.519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1637.9,NaN,2299.028,NaN,NaN,NaN,NaN,NaN,NaN,245.752,-1478.773,NaN,NaN,NaN,NaN,NaN,NaN,6.843,NaN,NaN,NaN,NaN,-2903.434,-820.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.606,-0.174,NaN,35.063,-3.072,NaN,NaN,-1039.32,-90.701,NaN,-499.223,NaN,NaN,180.334,NaN,NaN,NaN,NaN,NaN,1229.383,-1666.143,NaN,3311.402,NaN,NaN,NaN,-2025.994,NaN,NaN,-1555.715,NaN,NaN,NaN,NaN,NaN,629.764,NaN,NaN,82.322,NaN,-651.727,NaN,NaN,NaN,2315.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.777,1647.809,NaN,-3.891,3.006,NaN,NaN,NaN
-2938.814,2169.005,-2222.597,2098.525,NaN,1663.347,NaN,NaN,2912.655,NaN,NaN,NaN,NaN,-2799.57,NaN,NaN,533.162,NaN,1811.277,NaN,-2314.474,-3271.717,NaN,NaN,NaN,NaN,NaN,-1341.313,NaN,NaN,NaN,NaN,NaN,NaN,-1850.435,1999.137,4361.683,NaN,NaN,NaN,-2719.423,344.904,NaN,NaN,NaN,NaN,NaN,-4041.275,NaN,-2054.934,-236.624,2162.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1637.321,NaN,2299.009,NaN,NaN,NaN,NaN,NaN,NaN,245.923,-1478.722,NaN,NaN,NaN,NaN,NaN,NaN,6.557,NaN,NaN,NaN,NaN,-2903.568,-820.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.618,-0.133,NaN,35.224,-2.894,NaN,NaN,-1039.226,-90.671,NaN,-499.438,NaN,NaN,180.32,NaN,NaN,NaN,NaN,NaN,1228.829,-1666.576,NaN,3311.485,NaN,NaN,NaN,-2026.264,NaN,NaN,-1555.742,NaN,NaN,NaN,NaN,NaN,629.711,NaN,NaN,82.363,NaN,-651.928,NaN,NaN,NaN,2315.276,-2774.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.75,1647.803,NaN,-3.675,3.394,NaN,NaN,NaN
-2938.626,2168.868,-2222.971,2098.316,NaN,1663.079,NaN,NaN,2912.779,NaN,NaN,NaN,NaN,-2799.986,NaN,NaN,533.018,NaN,1811.202,NaN,-2313.841,-3271.808,NaN,NaN,NaN,NaN,NaN,-1341.797,NaN,NaN,NaN,NaN,NaN,NaN,-1851.196,1998.538,4361.818,NaN,NaN,NaN,-2719.937,344.27,NaN,NaN,NaN,NaN,NaN,-4041.073,NaN,-2054.969,-236.659,2162.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1637.402,NaN,2298.838,NaN,NaN,NaN,NaN,NaN,NaN,246.029,-1478.755,NaN,NaN,NaN,NaN,NaN,NaN,6.434,NaN,NaN,NaN,NaN,-2903.556,-821.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.755,0.023,NaN,35.433,-2.811,NaN,NaN,-1039.206,-90.606,NaN,-499.503,NaN,NaN,180.383,NaN,NaN,NaN,NaN,NaN,1228.445,-1666.931,NaN,3311.419,NaN,NaN,NaN,-2026.451,NaN,NaN,-1555.85,NaN,NaN,NaN,NaN,NaN,629.623,NaN,NaN,82.364,NaN,-652.069,NaN,NaN,NaN,2315.439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.728,1647.892,NaN,-3.58,3.482,NaN,NaN,NaN
-2938.685,2168.873,-2223.476,2098.016,NaN,1663.055,NaN,NaN,2913.1,NaN,NaN,NaN,NaN,-2800.401,NaN,NaN,532.711,NaN,1810.941,NaN,-2313.83,-3272.273,NaN,NaN,NaN,NaN,NaN,-1342.243,NaN,NaN,NaN,NaN,NaN,NaN,-1851.979,1997.628,4361.629,NaN,NaN,NaN,-2720.395,343.529,NaN,NaN,NaN,NaN,NaN,-4040.552,NaN,-2055.182,-236.753,2162.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1636.738,NaN,2298.56,NaN,NaN,NaN,NaN,NaN,NaN,245.489,-1478.658,NaN,NaN,NaN,NaN,NaN,NaN,5.797,NaN,NaN,NaN,NaN,-2903.547,-821.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.552,0.023,NaN,35.25,-2.902,NaN,NaN,-1039.384,-90.664,NaN,-499.327,NaN,NaN,180.481,NaN,NaN,NaN,NaN,NaN,1227.943,-1667.377,NaN,3311.359,NaN,NaN,NaN,-2026.478,NaN,NaN,-1556.02,NaN,NaN,NaN,NaN,NaN,629.378,NaN,NaN,82.428,NaN,-652.224,NaN,NaN,NaN,2315.302,-2773.802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1112.911,1647.683,NaN,-3.39,3.573,NaN,NaN,NaN
-2938.793,2168.695,-2224.146,2097.327,NaN,1662.545,NaN,NaN,2912.529,NaN,NaN,NaN,NaN,-2800.898,NaN,NaN,532.153,NaN,1810.422,NaN,-2313.708,-3272.375,NaN,NaN,NaN,NaN,NaN,-1343.119,NaN,NaN,NaN,NaN,NaN,NaN,-1852.886,1996.78,4361.499,NaN,NaN,NaN,-2721.17,342.372,NaN,NaN,NaN,NaN,NaN,-4040.414,NaN,-2055.399,-237.022,2162.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1636.56,NaN,2298.354,NaN,NaN,NaN,NaN,NaN,NaN,245.261,-1478.785,NaN,NaN,NaN,NaN,NaN,NaN,5.065,NaN,NaN,NaN,NaN,-2903.985,-822.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.492,0.026,NaN,35.124,-3.015,NaN,NaN,-1039.684,-90.571,NaN,-499.863,NaN,NaN,180.237,NaN,NaN,NaN,NaN,NaN,1227.224,-1668.053,NaN,3311.038,NaN,NaN,NaN,-2026.973,NaN,NaN,-1556.292,NaN,NaN,NaN,NaN,NaN,629.067,NaN,NaN,82.227,NaN,-652.418,NaN,NaN,NaN,2315.303,-2774.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1113.292,1647.449,NaN,-3.565,3.404,NaN,NaN,NaN
