pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23292795.307,NaN,21360000.104,24369542.437,NaN,22208976.32,NaN,NaN,24980390.54,NaN,NaN,NaN,NaN,21292736.92,NaN,NaN,20666529.949,NaN,21108730.393,NaN,25613627.66,23777993.19,NaN,NaN,NaN,NaN,NaN,20852707.304,NaN,NaN,NaN,NaN,NaN,NaN,21372590.722,20792407.95,23544436.471,NaN,NaN,NaN,21303864.171,22233700.83,NaN,NaN,NaN,NaN,NaN,23329928.146,NaN,21904312.644,20273861.897,22443928.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27184219.888,NaN,26685002.295,NaN,NaN,NaN,NaN,NaN,NaN,22063111.849,23440085.284,NaN,NaN,NaN,NaN,NaN,NaN,26510792.485,NaN,NaN,NaN,NaN,25813342.439,24786993.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26856441.073,37580850.574,NaN,37447605.405,38049786.155,NaN,NaN,36287682.894,36803234.336,NaN,36173774.583,NaN,NaN,37524016.039,NaN,NaN,NaN,NaN,NaN,22448456.764,24065776.325,NaN,25576130.895,NaN,NaN,NaN,24536699.054,NaN,NaN,22928635.938,NaN,NaN,NaN,NaN,NaN,22153040.204,NaN,NaN,36644091.381,NaN,35856159.758,NaN,NaN,NaN,25162396.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086259.975,26520838.304,NaN,37438791.372,38854587.729,NaN,NaN,NaN
23293355.445,NaN,21360331.006,24369100.978,NaN,22208617.763,NaN,NaN,24979843.02,NaN,NaN,NaN,NaN,21293192.698,NaN,NaN,20666376.986,NaN,21108339.22,NaN,25614083.462,23778581.252,NaN,NaN,NaN,NaN,NaN,20852865.121,NaN,NaN,NaN,NaN,NaN,NaN,21372797.885,20791912.07,23543612.363,NaN,NaN,NaN,21304269.379,22233494.244,NaN,NaN,NaN,NaN,NaN,23330692.464,NaN,21904676.668,20273873.485,22443514.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27183845.033,NaN,26684535.325,NaN,NaN,NaN,NaN,NaN,NaN,22063046.653,23440361.018,NaN,NaN,NaN,NaN,NaN,NaN,26510714.287,NaN,NaN,NaN,NaN,25813866.943,24787069.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26856113.825,37580850.56,NaN,37447598.228,38049786.495,NaN,NaN,36287858.484,36803244.672,NaN,36173843.809,NaN,NaN,37523970.781,NaN,NaN,NaN,NaN,NaN,22448134.634,24066010.351,NaN,25575480.89,NaN,NaN,NaN,24537036.986,NaN,NaN,22928902.863,NaN,NaN,NaN,NaN,NaN,22152888.184,NaN,NaN,36644066.633,NaN,35856254.82,NaN,NaN,NaN,25161951.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086446.4,26520505.964,NaN,37438792.559,38854586.274,NaN,NaN,NaN
23293915.559,NaN,21360661.988,24368659.52,NaN,22208259.216,NaN,NaN,24979295.464,NaN,NaN,NaN,NaN,21293648.537,NaN,NaN,20666224.048,NaN,21107948.059,NaN,25614539.228,23779169.329,NaN,NaN,NaN,NaN,NaN,20853023.022,NaN,NaN,NaN,NaN,NaN,NaN,21373005.179,20791416.292,23542788.217,NaN,NaN,NaN,21304674.684,22233287.785,NaN,NaN,NaN,NaN,NaN,23331456.749,NaN,21905040.671,20273885.08,22443100.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27183470.229,NaN,26684068.356,NaN,NaN,NaN,NaN,NaN,NaN,22062981.454,23440636.726,NaN,NaN,NaN,NaN,NaN,NaN,26510636.128,NaN,NaN,NaN,NaN,25814391.455,24787144.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855786.567,37580850.522,NaN,37447591.024,38049786.805,NaN,NaN,36288034.066,36803254.975,NaN,36173913.03,NaN,NaN,37523925.503,NaN,NaN,NaN,NaN,NaN,22447812.563,24066244.444,NaN,25574830.875,NaN,NaN,NaN,24537374.95,NaN,NaN,22929169.792,NaN,NaN,NaN,NaN,NaN,22152736.161,NaN,NaN,36644041.873,NaN,35856349.887,NaN,NaN,NaN,25161506.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086632.83,26520173.605,NaN,37438793.717,38854584.789,NaN,NaN,NaN
23294475.698,NaN,21360993.124,24368218.128,NaN,22207900.762,NaN,NaN,24978747.938,NaN,NaN,NaN,NaN,21294104.514,NaN,NaN,20666071.199,NaN,21107556.985,NaN,25614995.001,23779757.499,NaN,NaN,NaN,NaN,NaN,20853181.073,NaN,NaN,NaN,NaN,NaN,NaN,21373212.662,20790920.674,23541964.097,NaN,NaN,NaN,21305080.149,22233081.516,NaN,NaN,NaN,NaN,NaN,23332221.072,NaN,21905404.747,20273896.738,22442687.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27183095.496,NaN,26683601.446,NaN,NaN,NaN,NaN,NaN,NaN,22062916.31,23440912.477,NaN,NaN,NaN,NaN,NaN,NaN,26510558.103,NaN,NaN,NaN,NaN,25814916.043,24787219.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855459.356,37580850.512,NaN,37447583.868,38049787.152,NaN,NaN,36288209.714,36803265.327,NaN,36173982.309,NaN,NaN,37523880.285,NaN,NaN,NaN,NaN,NaN,22447490.623,24066478.672,NaN,25574180.897,NaN,NaN,NaN,24537713.016,NaN,NaN,22929436.796,NaN,NaN,NaN,NaN,NaN,22152584.209,NaN,NaN,36644017.16,NaN,35856445.024,NaN,NaN,NaN,25161061.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086819.33,26519841.299,NaN,37438794.913,38854583.338,NaN,NaN,NaN
23295035.835,NaN,21361324.352,24367776.752,NaN,22207542.335,NaN,NaN,24978200.423,NaN,NaN,NaN,NaN,21294560.568,NaN,NaN,20665918.389,NaN,21107165.939,NaN,25615450.737,23780345.686,NaN,NaN,NaN,NaN,NaN,20853339.219,NaN,NaN,NaN,NaN,NaN,NaN,21373420.279,20790425.187,23541139.951,NaN,NaN,NaN,21305485.729,22232875.409,NaN,NaN,NaN,NaN,NaN,23332985.378,NaN,21905768.824,20273908.437,22442273.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27182720.82,NaN,26683134.55,NaN,NaN,NaN,NaN,NaN,NaN,22062851.178,23441188.228,NaN,NaN,NaN,NaN,NaN,NaN,26510480.145,NaN,NaN,NaN,NaN,25815440.661,24787294.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855132.153,37580850.498,NaN,37447576.697,38049787.484,NaN,NaN,36288385.377,36803275.673,NaN,36174051.61,NaN,NaN,37523835.07,NaN,NaN,NaN,NaN,NaN,22447168.765,24066712.989,NaN,25573530.926,NaN,NaN,NaN,24538051.138,NaN,NaN,22929703.823,NaN,NaN,NaN,NaN,NaN,22152432.276,NaN,NaN,36643992.453,NaN,35856540.189,NaN,NaN,NaN,25160615.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087005.854,26519509.001,NaN,37438796.099,38854581.886,NaN,NaN,NaN
23295595.943,NaN,21361655.672,24367335.396,NaN,22207183.942,NaN,NaN,24977652.806,NaN,NaN,NaN,NaN,21295016.691,NaN,NaN,20665765.611,NaN,21106774.92,NaN,25615906.421,23780933.907,NaN,NaN,NaN,NaN,NaN,20853497.456,NaN,NaN,NaN,NaN,NaN,NaN,21373628.051,20789929.791,23540315.798,NaN,NaN,NaN,21305891.416,22232669.422,NaN,NaN,NaN,NaN,NaN,23333749.668,NaN,21906132.903,20273920.119,22441859.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27182346.212,NaN,26682667.655,NaN,NaN,NaN,NaN,NaN,NaN,22062786.043,23441463.96,NaN,NaN,NaN,NaN,NaN,NaN,26510402.247,NaN,NaN,NaN,NaN,25815965.29,24787370.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854804.943,37580850.457,NaN,37447569.497,38049787.796,NaN,NaN,36288561.046,36803286.011,NaN,36174120.919,NaN,NaN,37523789.837,NaN,NaN,NaN,NaN,NaN,22446846.975,24066947.384,NaN,25572880.939,NaN,NaN,NaN,24538389.294,NaN,NaN,22929970.857,NaN,NaN,NaN,NaN,NaN,22152280.356,NaN,NaN,36643967.727,NaN,35856635.357,NaN,NaN,NaN,25160170.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087192.382,26519176.692,NaN,37438797.262,38854580.402,NaN,NaN,NaN
23296156.086,NaN,21361987.137,24366894.16,NaN,22206825.626,NaN,NaN,24977105.216,NaN,NaN,NaN,NaN,21295472.942,NaN,NaN,20665612.92,NaN,21106383.989,NaN,25616362.138,23781522.199,NaN,NaN,NaN,NaN,NaN,20853655.835,NaN,NaN,NaN,NaN,NaN,NaN,21373836.016,20789434.551,23539491.669,NaN,NaN,NaN,21306297.257,22232463.626,NaN,NaN,NaN,NaN,NaN,23334513.978,NaN,21906497.021,20273931.865,22441445.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27181971.709,NaN,26682200.822,NaN,NaN,NaN,NaN,NaN,NaN,22062720.967,23441739.728,NaN,NaN,NaN,NaN,NaN,NaN,26510324.471,NaN,NaN,NaN,NaN,25816489.988,24787445.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854477.776,37580850.457,NaN,37447562.327,38049788.134,NaN,NaN,36288736.778,36803296.39,NaN,36174190.284,NaN,NaN,37523744.652,NaN,NaN,NaN,NaN,NaN,22446525.305,24067181.907,NaN,25572230.991,NaN,NaN,NaN,24538727.551,NaN,NaN,22930237.961,NaN,NaN,NaN,NaN,NaN,22152128.496,NaN,NaN,36643943.045,NaN,35856730.594,NaN,NaN,NaN,25159725.607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087378.971,26518844.438,NaN,37438798.457,38854578.953,NaN,NaN,NaN
23296716.231,NaN,21362318.692,24366452.89,NaN,22206467.341,NaN,NaN,24976557.625,NaN,NaN,NaN,NaN,21295929.274,NaN,NaN,20665460.269,NaN,21105993.087,NaN,25616817.831,23782110.537,NaN,NaN,NaN,NaN,NaN,20853814.316,NaN,NaN,NaN,NaN,NaN,NaN,21374044.133,20788939.432,23538667.525,NaN,NaN,NaN,21306703.219,22232257.975,NaN,NaN,NaN,NaN,NaN,23335278.328,NaN,21906861.159,20273943.651,22441031.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27181597.244,NaN,26681734.005,NaN,NaN,NaN,NaN,NaN,NaN,22062655.897,23442015.492,NaN,NaN,NaN,NaN,NaN,NaN,26510246.763,NaN,NaN,NaN,NaN,25817014.713,24787521.596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854150.615,37580850.439,NaN,37447555.158,38049788.467,NaN,NaN,36288912.521,36803306.769,NaN,36174259.669,NaN,NaN,37523699.485,NaN,NaN,NaN,NaN,NaN,22446203.719,24067416.523,NaN,25571581.055,NaN,NaN,NaN,24539065.86,NaN,NaN,22930505.09,NaN,NaN,NaN,NaN,NaN,22151976.662,NaN,NaN,36643918.371,NaN,35856825.854,NaN,NaN,NaN,25159280.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087565.589,26518512.188,NaN,37438799.641,38854577.496,NaN,NaN,NaN
23297276.371,NaN,21362650.362,24366011.679,NaN,22206109.116,NaN,NaN,24976009.945,NaN,NaN,NaN,NaN,21296385.703,NaN,NaN,20665307.657,NaN,21105602.235,NaN,25617273.516,23782698.903,NaN,NaN,NaN,NaN,NaN,20853972.902,NaN,NaN,NaN,NaN,NaN,NaN,21374252.411,20788444.424,23537843.395,NaN,NaN,NaN,21307109.306,22232052.481,NaN,NaN,NaN,NaN,NaN,23336042.635,NaN,21907225.321,20273955.46,22440617.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27181222.874,NaN,26681267.209,NaN,NaN,NaN,NaN,NaN,NaN,22062590.845,23442291.266,NaN,NaN,NaN,NaN,NaN,NaN,26510169.138,NaN,NaN,NaN,NaN,25817539.47,24787597.337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853823.466,37580850.42,NaN,37447547.977,38049788.802,NaN,NaN,36289088.292,36803317.151,NaN,36174329.085,NaN,NaN,37523654.316,NaN,NaN,NaN,NaN,NaN,22445882.222,24067651.233,NaN,25570931.115,NaN,NaN,NaN,24539404.23,NaN,NaN,22930772.249,NaN,NaN,NaN,NaN,NaN,22151824.859,NaN,NaN,36643893.694,NaN,35856921.142,NaN,NaN,NaN,25158835.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087752.232,26518179.947,NaN,37438800.826,38854576.043,NaN,NaN,NaN
23297836.495,NaN,21362982.128,24365570.511,NaN,22205750.915,NaN,NaN,24975462.309,NaN,NaN,NaN,NaN,21296842.214,NaN,NaN,20665155.106,NaN,21105211.423,NaN,25617729.154,23783287.325,NaN,NaN,NaN,NaN,NaN,20854131.585,NaN,NaN,NaN,NaN,NaN,NaN,21374460.842,20787949.554,23537019.253,NaN,NaN,NaN,21307515.512,22231847.143,NaN,NaN,NaN,NaN,NaN,23336806.95,NaN,21907589.487,20273967.321,22440203.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27180848.56,NaN,26680800.44,NaN,NaN,NaN,NaN,NaN,NaN,22062525.814,23442567.03,NaN,NaN,NaN,NaN,NaN,NaN,26510091.589,NaN,NaN,NaN,NaN,25818064.261,24787673.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853496.329,37580850.396,NaN,37447540.799,38049789.135,NaN,NaN,36289264.079,36803327.549,NaN,36174398.52,NaN,NaN,37523609.15,NaN,NaN,NaN,NaN,NaN,22445560.809,24067886.036,NaN,25570281.175,NaN,NaN,NaN,24539742.661,NaN,NaN,22931039.438,NaN,NaN,NaN,NaN,NaN,22151673.076,NaN,NaN,36643869.026,NaN,35857016.462,NaN,NaN,NaN,25158390.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087938.895,26517847.723,NaN,37438801.994,38854574.587,NaN,NaN,NaN
23298396.607,NaN,21363313.975,24365129.348,NaN,22205392.731,NaN,NaN,24974914.608,NaN,NaN,NaN,NaN,21297298.787,NaN,NaN,20665002.579,NaN,21104820.633,NaN,25618184.748,23783875.758,NaN,NaN,NaN,NaN,NaN,20854290.368,NaN,NaN,NaN,NaN,NaN,NaN,21374669.414,20787454.789,23536195.066,NaN,NaN,NaN,21307921.824,22231641.935,NaN,NaN,NaN,NaN,NaN,23337571.256,NaN,21907953.66,20273979.159,22439790.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27180474.311,NaN,26680333.671,NaN,NaN,NaN,NaN,NaN,NaN,22062460.776,23442842.778,NaN,NaN,NaN,NaN,NaN,NaN,26510014.097,NaN,NaN,NaN,NaN,25818589.062,24787749.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853169.174,37580850.346,NaN,37447533.589,38049789.445,NaN,NaN,36289439.871,36803337.917,NaN,36174467.958,NaN,NaN,37523563.972,NaN,NaN,NaN,NaN,NaN,22445239.459,24068120.914,NaN,25569631.221,NaN,NaN,NaN,24540081.128,NaN,NaN,22931306.632,NaN,NaN,NaN,NaN,NaN,22151521.299,NaN,NaN,36643844.341,NaN,35857111.783,NaN,NaN,NaN,25157944.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088125.562,26517515.486,NaN,37438803.136,38854573.098,NaN,NaN,NaN
23298956.685,NaN,21363645.917,24364688.205,NaN,22205034.585,NaN,NaN,24974366.866,NaN,NaN,NaN,NaN,21297755.433,NaN,NaN,20664850.086,NaN,21104429.865,NaN,25618640.288,23784464.218,NaN,NaN,NaN,NaN,NaN,20854449.23,NaN,NaN,NaN,NaN,NaN,NaN,21374878.122,20786960.117,23535370.855,NaN,NaN,NaN,21308328.234,22231436.851,NaN,NaN,NaN,NaN,NaN,23338335.552,NaN,21908317.826,20273991.027,22439376.182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27180100.1,NaN,26679866.904,NaN,NaN,NaN,NaN,NaN,NaN,22062395.734,23443118.517,NaN,NaN,NaN,NaN,NaN,NaN,26509936.663,NaN,NaN,NaN,NaN,25819113.876,24787825.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852842.015,37580850.278,NaN,37447526.362,38049789.723,NaN,NaN,36289615.667,36803348.281,NaN,36174537.406,NaN,NaN,37523518.787,NaN,NaN,NaN,NaN,NaN,22444918.178,24068355.867,NaN,25568981.249,NaN,NaN,NaN,24540419.642,NaN,NaN,22931573.838,NaN,NaN,NaN,NaN,NaN,22151369.538,NaN,NaN,36643819.64,NaN,35857207.112,NaN,NaN,NaN,25157499.677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088312.24,26517183.235,NaN,37438804.255,38854571.592,NaN,NaN,NaN
23299516.799,NaN,21363977.994,24364247.115,NaN,22204676.5,NaN,NaN,24973819.141,NaN,NaN,NaN,NaN,21298212.198,NaN,NaN,20664697.671,NaN,21104039.166,NaN,25619095.843,23785052.75,NaN,NaN,NaN,NaN,NaN,20854608.228,NaN,NaN,NaN,NaN,NaN,NaN,21375087.003,20786465.596,23534546.657,NaN,NaN,NaN,21308734.812,22231231.935,NaN,NaN,NaN,NaN,NaN,23339099.842,NaN,21908682.036,20274002.919,22438962.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27179725.958,NaN,26679400.191,NaN,NaN,NaN,NaN,NaN,NaN,22062330.736,23443394.288,NaN,NaN,NaN,NaN,NaN,NaN,26509859.335,NaN,NaN,NaN,NaN,25819638.754,24787901.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852514.892,37580850.228,NaN,37447519.15,38049790.028,NaN,NaN,36289791.519,36803358.678,NaN,36174606.912,NaN,NaN,37523473.649,NaN,NaN,NaN,NaN,NaN,22444597.013,24068590.941,NaN,25568331.315,NaN,NaN,NaN,24540758.245,NaN,NaN,22931841.101,NaN,NaN,NaN,NaN,NaN,22151217.834,NaN,NaN,36643794.979,NaN,35857302.502,NaN,NaN,NaN,25157054.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088498.975,26516851.02,NaN,37438805.397,38854570.109,NaN,NaN,NaN
23300076.899,NaN,21364310.17,24363806.062,NaN,22204318.451,NaN,NaN,24973271.376,NaN,NaN,NaN,NaN,21298669.048,NaN,NaN,20664545.284,NaN,21103648.499,NaN,25619551.384,23785641.303,NaN,NaN,NaN,NaN,NaN,20854767.335,NaN,NaN,NaN,NaN,NaN,NaN,21375296.039,20785971.196,23533722.446,NaN,NaN,NaN,21309141.478,22231027.183,NaN,NaN,NaN,NaN,NaN,23339864.143,NaN,21909046.242,20274014.872,22438548.601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26678933.495,NaN,NaN,NaN,NaN,NaN,NaN,22062265.75,23443670.049,NaN,NaN,NaN,NaN,NaN,NaN,26509782.076,NaN,NaN,NaN,NaN,25820163.656,24787977.262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852187.773,37580850.171,NaN,37447511.933,38049790.325,NaN,NaN,36289967.377,36803369.071,NaN,36174676.437,NaN,NaN,37523428.495,NaN,NaN,NaN,NaN,NaN,22444275.928,24068826.109,NaN,25567681.37,NaN,NaN,NaN,24541096.892,NaN,NaN,22932108.384,NaN,NaN,NaN,NaN,NaN,22151066.146,NaN,NaN,36643770.319,NaN,35857397.914,NaN,NaN,NaN,25156609.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088685.725,26516518.819,NaN,37438806.531,38854568.628,NaN,NaN,NaN
23300636.994,NaN,21364642.439,24363365.056,NaN,22203960.442,NaN,NaN,24972723.647,NaN,NaN,NaN,NaN,21299125.978,NaN,NaN,20664392.94,NaN,21103257.866,NaN,25620006.905,23786229.892,NaN,NaN,NaN,NaN,NaN,20854926.537,NaN,NaN,NaN,NaN,NaN,NaN,21375505.233,20785476.908,23532898.211,NaN,NaN,NaN,21309548.27,22230822.57,NaN,NaN,NaN,NaN,NaN,23340628.436,NaN,21909410.457,20274026.82,22438134.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26678466.809,NaN,NaN,NaN,NaN,NaN,NaN,22062200.777,23443945.808,NaN,NaN,NaN,NaN,NaN,NaN,26509704.893,NaN,NaN,NaN,NaN,25820688.579,24788053.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851860.656,37580850.093,NaN,37447504.699,38049790.611,NaN,NaN,36290143.253,36803379.463,NaN,36174745.975,NaN,NaN,37523383.353,NaN,NaN,NaN,NaN,NaN,22443954.919,24069061.365,NaN,25567031.429,NaN,NaN,NaN,24541435.599,NaN,NaN,22932375.695,NaN,NaN,NaN,NaN,NaN,22150914.482,NaN,NaN,36643745.654,NaN,35857493.344,NaN,NaN,NaN,25156164.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088872.5,26516186.625,NaN,37438807.649,38854567.123,NaN,NaN,NaN
23301197.096,NaN,21364974.823,24362924.068,NaN,22203602.476,NaN,NaN,24972175.891,NaN,NaN,NaN,NaN,21299583.009,NaN,NaN,20664240.658,NaN,21102867.292,NaN,25620462.384,23786818.534,NaN,NaN,NaN,NaN,NaN,20855085.848,NaN,NaN,NaN,NaN,NaN,NaN,21375714.586,20784982.76,23532073.997,NaN,NaN,NaN,21309955.204,22230618.13,NaN,NaN,NaN,NaN,NaN,23341392.763,NaN,21909774.711,20274038.83,22437720.957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26678000.163,NaN,NaN,NaN,NaN,NaN,NaN,22062135.835,23444221.58,NaN,NaN,NaN,NaN,NaN,NaN,26509627.8,NaN,NaN,NaN,NaN,25821213.55,24788129.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851533.557,37580850.031,NaN,37447497.481,38049790.906,NaN,NaN,36290319.172,36803389.875,NaN,36174815.548,NaN,NaN,37523338.227,NaN,NaN,NaN,NaN,NaN,22443634.011,24069296.726,NaN,25566381.495,NaN,NaN,NaN,24541774.377,NaN,NaN,22932643.051,NaN,NaN,NaN,NaN,NaN,22150762.86,NaN,NaN,36643721.01,NaN,35857588.811,NaN,NaN,NaN,25155718.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43089059.311,26515854.453,NaN,37438808.772,38854565.635,NaN,NaN,NaN
23301757.237,NaN,21365307.356,24362483.154,NaN,22203244.593,NaN,NaN,24971628.115,NaN,NaN,NaN,NaN,21300040.172,NaN,NaN,20664088.463,NaN,21102476.788,NaN,25620917.895,23787407.251,NaN,NaN,NaN,NaN,NaN,20855245.311,NaN,NaN,NaN,NaN,NaN,NaN,21375924.134,20784488.774,23531249.805,NaN,NaN,NaN,21310362.279,22230413.87,NaN,NaN,NaN,NaN,NaN,23342157.1,NaN,21910139.016,20274050.936,22437307.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26677533.579,NaN,NaN,NaN,NaN,NaN,NaN,22062070.942,23444497.39,NaN,NaN,NaN,NaN,NaN,NaN,26509550.826,NaN,NaN,NaN,NaN,25821738.591,24788206.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851206.506,37580849.998,NaN,37447490.29,38049791.226,NaN,NaN,36290495.143,36803400.326,NaN,36174885.189,NaN,NaN,37523293.144,NaN,NaN,NaN,NaN,NaN,22443313.236,24069532.218,NaN,25565731.602,NaN,NaN,NaN,24542113.25,NaN,NaN,22932910.468,NaN,NaN,NaN,NaN,NaN,22150611.304,NaN,NaN,36643696.416,NaN,35857684.35,NaN,NaN,NaN,25155273.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43089246.183,26515522.326,NaN,37438809.934,38854564.168,NaN,NaN,NaN
