carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
125488026.256,130330627.292,114369441.444,125760371.253,NaN,114869331.904,NaN,NaN,128230098.214,NaN,NaN,NaN,NaN,114655814.59,NaN,NaN,107922853.09,NaN,108918037.073,NaN,NaN,128308356.771,NaN,NaN,NaN,NaN,NaN,110764771.693,NaN,NaN,NaN,NaN,NaN,NaN,116026592.817,108951704.397,121259531.688,NaN,NaN,NaN,116375318.196,117823327.757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119029924.768,108621632.971,117728935.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140989265.04,NaN,137749213.554,NaN,NaN,NaN,NaN,NaN,NaN,115643184.293,124715371.611,NaN,NaN,NaN,NaN,NaN,NaN,139129852.253,NaN,NaN,NaN,NaN,138632363.654,130931048.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139366095.003,195693379.985,NaN,194961638.093,198137809.239,NaN,NaN,189994053.827,191723953.043,NaN,188828406.773,NaN,NaN,195184939.138,NaN,NaN,NaN,NaN,NaN,115407444.44,126869624.138,NaN,129674446.937,NaN,NaN,NaN,129780314.389,NaN,NaN,120952490.457,NaN,NaN,NaN,NaN,NaN,114624336.87,NaN,NaN,190709541.154,NaN,187326488.728,NaN,NaN,NaN,128598915.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225465660.691,136336593.259,NaN,194958543.298,202320675.252,NaN,NaN,NaN
125490962.402,130328475.583,114371736.743,125758317.898,NaN,114867704.367,NaN,NaN,128227188.472,NaN,NaN,NaN,NaN,114658673.396,NaN,NaN,107922368.636,NaN,108916271.286,NaN,NaN,128311651.86,NaN,NaN,NaN,NaN,NaN,110766194.306,NaN,NaN,NaN,NaN,NaN,NaN,116028559.089,108949822.683,121255189.291,NaN,NaN,NaN,116378117.234,117823107.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119031999.703,108621899.547,117726781.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140987690.17,NaN,137746946.103,NaN,NaN,NaN,NaN,NaN,NaN,115642953.705,124716855.359,NaN,NaN,NaN,NaN,NaN,NaN,139129913.445,NaN,NaN,NaN,NaN,138635286.081,130931937.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139364443.327,195693380.405,NaN,194961603.52,198137812.752,NaN,NaN,189995113.494,191724048.708,NaN,188828929.472,NaN,NaN,195184767.009,NaN,NaN,NaN,NaN,NaN,115406293.166,126871360.315,NaN,129671154.34,NaN,NaN,NaN,129782377.778,NaN,NaN,120954074.622,NaN,NaN,NaN,NaN,NaN,114623736.165,NaN,NaN,190709465.593,NaN,187327167.053,NaN,NaN,NaN,128596602.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225466796.485,136334961.128,NaN,194958546.828,202320672.941,NaN,NaN,NaN
125493898.414,130326323.921,114374032.429,125756264.746,NaN,114866076.964,NaN,NaN,128224278.669,NaN,NaN,NaN,NaN,114661532.488,NaN,NaN,107921884.406,NaN,108914505.705,NaN,NaN,128314946.971,NaN,NaN,NaN,NaN,NaN,110767617.351,NaN,NaN,NaN,NaN,NaN,NaN,116030526.012,108947941.678,121250846.93,NaN,NaN,NaN,116380916.66,117822888.489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119034074.635,108622166.154,117724627.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137744678.763,NaN,NaN,NaN,NaN,NaN,NaN,115642723.132,124718339.038,NaN,NaN,NaN,NaN,NaN,NaN,139129974.981,NaN,NaN,NaN,NaN,138638208.524,130932826.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139362791.599,195693380.717,NaN,194961568.836,198137816.149,NaN,NaN,189996173.183,191724144.316,NaN,188829452.231,NaN,NaN,195184594.833,NaN,NaN,NaN,NaN,NaN,115405142.325,126873096.852,NaN,129667861.784,NaN,NaN,NaN,129784441.287,NaN,NaN,120955658.875,NaN,NaN,NaN,NaN,NaN,114623135.55,NaN,NaN,190709389.969,NaN,187327845.452,NaN,NaN,NaN,128594288.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225467932.319,136333329.004,NaN,194958550.267,202320670.525,NaN,NaN,NaN
125496834.191,130324172.126,114376328.372,125754211.676,NaN,114864449.583,NaN,NaN,128221368.652,NaN,NaN,NaN,NaN,114664391.749,NaN,NaN,107921400.291,NaN,108912740.217,NaN,NaN,128318242.027,NaN,NaN,NaN,NaN,NaN,110769040.73,NaN,NaN,NaN,NaN,NaN,NaN,116032493.503,108946061.274,121246504.46,NaN,NaN,NaN,116383716.429,117822669.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119036149.49,108622432.791,117722472.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140984533.223,NaN,137742411.429,NaN,NaN,NaN,NaN,NaN,NaN,115642492.451,124719822.521,NaN,NaN,NaN,NaN,NaN,NaN,139130036.737,NaN,NaN,NaN,NaN,138641130.859,130933716.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139361139.725,195693380.815,NaN,194961533.93,198137819.32,NaN,NaN,189997232.803,191724239.743,NaN,188829974.928,NaN,NaN,195184422.479,NaN,NaN,NaN,NaN,NaN,115403991.788,126874833.63,NaN,129664569.126,NaN,NaN,NaN,129786504.834,NaN,NaN,120957243.099,NaN,NaN,NaN,NaN,NaN,114622534.92,NaN,NaN,190709314.186,NaN,187328523.838,NaN,NaN,NaN,128591974.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225469068.092,136331696.762,NaN,194958553.459,202320667.895,NaN,NaN,NaN
125499770.138,130322020.643,114378625.008,125752159.124,NaN,114862822.644,NaN,NaN,128218458.892,NaN,NaN,NaN,NaN,114667251.617,NaN,NaN,107920916.711,NaN,108910975.246,NaN,NaN,128321537.443,NaN,NaN,NaN,NaN,NaN,110770464.87,NaN,NaN,NaN,NaN,NaN,NaN,116034461.997,108944181.864,121242162.337,NaN,NaN,NaN,116386516.921,117822452.278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119038224.684,108622699.815,117720318.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140982955.429,NaN,137740144.488,NaN,NaN,NaN,NaN,NaN,NaN,115642262.084,124721306.246,NaN,NaN,NaN,NaN,NaN,NaN,139130099.176,NaN,NaN,NaN,NaN,138644053.52,130934607.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139359488.109,195693381.121,NaN,194961499.248,198137822.718,NaN,NaN,189998292.747,191724335.371,NaN,188830497.981,NaN,NaN,195184250.408,NaN,NaN,NaN,NaN,NaN,115402841.979,126876571.082,NaN,129661276.787,NaN,NaN,NaN,129788568.852,NaN,NaN,120958827.714,NaN,NaN,NaN,NaN,NaN,114621934.684,NaN,NaN,190709238.635,NaN,187329202.587,NaN,NaN,NaN,128589661.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225470204.221,136330064.837,NaN,194958556.869,202320665.458,NaN,NaN,NaN
125502706.093,130319869.32,114380922.112,125750106.899,NaN,114861195.952,NaN,NaN,128215549.136,NaN,NaN,NaN,NaN,114670111.875,NaN,NaN,107920433.472,NaN,108909210.592,NaN,NaN,128324833.011,NaN,NaN,NaN,NaN,NaN,110771889.531,NaN,NaN,NaN,NaN,NaN,NaN,116036431.301,108942303.241,121237820.343,NaN,NaN,NaN,116389317.923,117822235.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119040300.037,108622967.071,117718164.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140981378.057,NaN,137737877.809,NaN,NaN,NaN,NaN,NaN,NaN,115642031.787,124722790.008,NaN,NaN,NaN,NaN,NaN,NaN,139130162.052,NaN,NaN,NaN,NaN,138646976.306,130935498.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139357836.543,195693381.413,NaN,194961464.567,198137826.111,NaN,NaN,189999352.843,191724431.047,NaN,188831021.221,NaN,NaN,195184078.387,NaN,NaN,NaN,NaN,NaN,115401692.698,126878309.002,NaN,129657984.604,NaN,NaN,NaN,129790633.074,NaN,NaN,120960412.523,NaN,NaN,NaN,NaN,NaN,114621334.65,NaN,NaN,190709163.129,NaN,187329881.517,NaN,NaN,NaN,128587347.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225471340.505,136328433.012,NaN,194958560.277,202320663.036,NaN,NaN,NaN
125505641.974,130317718.014,114383219.676,125748054.934,NaN,114859569.445,NaN,NaN,128212639.363,NaN,NaN,NaN,NaN,114672972.476,NaN,NaN,107919950.523,NaN,108907446.216,NaN,NaN,128328128.683,NaN,NaN,NaN,NaN,NaN,110773314.721,NaN,NaN,NaN,NaN,NaN,NaN,116038401.345,108940425.374,121233478.491,NaN,NaN,NaN,116392119.415,117822019.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119042375.495,108623234.484,117716010.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140979801.063,NaN,137735611.282,NaN,NaN,NaN,NaN,NaN,NaN,115641801.551,124724273.767,NaN,NaN,NaN,NaN,NaN,NaN,139130225.363,NaN,NaN,NaN,NaN,138649899.178,130936389.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139356184.989,195693381.679,NaN,194961429.84,198137829.464,NaN,NaN,190000413.016,191724526.718,NaN,188831544.543,NaN,NaN,195183906.355,NaN,NaN,NaN,NaN,NaN,115400543.899,126880047.361,NaN,129654692.519,NaN,NaN,NaN,129792697.53,NaN,NaN,120961997.476,NaN,NaN,NaN,NaN,NaN,114620734.771,NaN,NaN,190709087.634,NaN,187330560.591,NaN,NaN,NaN,128585034.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225472476.904,136326801.259,NaN,194958563.641,202320660.564,NaN,NaN,NaN
125508577.762,130315566.795,114385517.655,125746003.222,NaN,114857943.141,NaN,NaN,128209729.563,NaN,NaN,NaN,NaN,114675833.418,NaN,NaN,107919467.832,NaN,108905682.092,NaN,NaN,128331424.427,NaN,NaN,NaN,NaN,NaN,110774740.379,NaN,NaN,NaN,NaN,NaN,NaN,116040372.081,108938548.264,121229136.73,NaN,NaN,NaN,116394921.382,117821804.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119044451.036,108623502.029,117713856.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140978224.361,NaN,137733344.917,NaN,NaN,NaN,NaN,NaN,NaN,115641571.363,124725757.485,NaN,NaN,NaN,NaN,NaN,NaN,139130289.062,NaN,NaN,NaN,NaN,138652822.106,130937281.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139354533.449,195693381.878,NaN,194961395.063,198137832.764,NaN,NaN,190001473.284,191724622.346,NaN,188832067.965,NaN,NaN,195183734.332,NaN,NaN,NaN,NaN,NaN,115399395.584,126881786.111,NaN,129651400.48,NaN,NaN,NaN,129794762.168,NaN,NaN,120963582.569,NaN,NaN,NaN,NaN,NaN,114620135.021,NaN,NaN,190709012.115,NaN,187331239.773,NaN,NaN,NaN,128582720.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225473613.392,136325169.552,NaN,194958566.942,202320658.074,NaN,NaN,NaN
125511513.812,130313415.996,114387816.402,125743952.087,NaN,114856317.328,NaN,NaN,128206820.039,NaN,NaN,NaN,NaN,114678695.014,NaN,NaN,107918985.76,NaN,108903918.552,NaN,NaN,128334720.628,NaN,NaN,NaN,NaN,NaN,110776166.861,NaN,NaN,NaN,NaN,NaN,NaN,116042343.875,108936672.25,121224795.402,NaN,NaN,NaN,116397724.161,117821590.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119046526.989,108623770.067,117711702.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140976648.332,NaN,137731079.043,NaN,NaN,NaN,NaN,NaN,NaN,115641341.567,124727241.526,NaN,NaN,NaN,NaN,NaN,NaN,139130353.509,NaN,NaN,NaN,NaN,138655745.426,130938173.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139352882.238,195693382.353,NaN,194961360.556,198137836.292,NaN,NaN,190002533.974,191724718.307,NaN,188832591.846,NaN,NaN,195183562.612,NaN,NaN,NaN,NaN,NaN,115398248.056,126883525.606,NaN,129648108.868,NaN,NaN,NaN,129796827.313,NaN,NaN,120965168.121,NaN,NaN,NaN,NaN,NaN,114619535.757,NaN,NaN,190708936.92,NaN,187331919.413,NaN,NaN,NaN,128580407.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225474750.312,136323538.225,NaN,194958570.511,202320655.835,NaN,NaN,NaN
125514449.764,130311265.211,114390115.545,125741901.214,NaN,114854691.691,NaN,NaN,128203910.498,NaN,NaN,NaN,NaN,114681556.934,NaN,NaN,107918503.946,NaN,108902155.241,NaN,NaN,128338016.878,NaN,NaN,NaN,NaN,NaN,110777593.824,NaN,NaN,NaN,NaN,NaN,NaN,116044316.367,108934796.963,121220454.142,NaN,NaN,NaN,116400527.371,117821377.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119048602.957,108624038.261,117709548.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140975072.666,NaN,137728813.308,NaN,NaN,NaN,NaN,NaN,NaN,115641111.785,124728725.509,NaN,NaN,NaN,NaN,NaN,NaN,139130418.327,NaN,NaN,NaN,NaN,138658668.797,130939066.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139351231.012,195693382.761,NaN,194961325.987,198137839.799,NaN,NaN,190003594.712,191724814.207,NaN,188833115.783,NaN,NaN,195183390.915,NaN,NaN,NaN,NaN,NaN,115397100.982,126885265.484,NaN,129644817.299,NaN,NaN,NaN,129798892.635,NaN,NaN,120966753.808,NaN,NaN,NaN,NaN,NaN,114618936.613,NaN,NaN,190708861.692,NaN,187332599.155,NaN,NaN,NaN,128578093.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225475887.301,136321906.938,NaN,194958574.005,202320653.541,NaN,NaN,NaN
125517385.635,130309114.415,114392415.106,125739850.555,NaN,114853066.226,NaN,NaN,128201000.914,NaN,NaN,NaN,NaN,114684419.167,NaN,NaN,107918022.38,NaN,108900392.167,NaN,NaN,128341313.22,NaN,NaN,NaN,NaN,NaN,110779021.244,NaN,NaN,NaN,NaN,NaN,NaN,116046289.538,108932922.381,121216112.925,NaN,NaN,NaN,116403331.047,117821164.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119050678.967,108624306.546,117707394.952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140973497.322,NaN,137726547.718,NaN,NaN,NaN,NaN,NaN,NaN,115640882.014,124730209.461,NaN,NaN,NaN,NaN,NaN,NaN,139130483.529,NaN,NaN,NaN,NaN,138661592.202,130939959.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139349579.743,195693383.077,NaN,194961291.338,198137843.221,NaN,NaN,190004655.523,191724910.045,NaN,188833639.821,NaN,NaN,195183219.172,NaN,NaN,NaN,NaN,NaN,115395954.371,126887005.749,NaN,129641525.805,NaN,NaN,NaN,129800958.123,NaN,NaN,120968339.581,NaN,NaN,NaN,NaN,NaN,114618337.577,NaN,NaN,190708786.423,NaN,187333278.999,NaN,NaN,NaN,128575780.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225477024.381,136320275.675,NaN,194958577.425,202320651.157,NaN,NaN,NaN
125520321.528,130306963.864,114394715.212,125737800.29,NaN,114851441.051,NaN,NaN,128198091.417,NaN,NaN,NaN,NaN,114687281.858,NaN,NaN,107917541.213,NaN,108898629.458,NaN,NaN,128344609.755,NaN,NaN,NaN,NaN,NaN,110780449.274,NaN,NaN,NaN,NaN,NaN,NaN,116048263.559,108931048.676,121211771.893,NaN,NaN,NaN,116406135.324,117820953.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119052755.184,108624575.097,117705241.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140971922.43,NaN,137724282.401,NaN,NaN,NaN,NaN,NaN,NaN,115640652.404,124731693.495,NaN,NaN,NaN,NaN,NaN,NaN,139130549.246,NaN,NaN,NaN,NaN,138664515.789,130940853.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139347928.617,195693383.477,NaN,194961256.749,198137846.701,NaN,NaN,190005716.519,191725005.975,NaN,188834164.055,NaN,NaN,195183047.563,NaN,NaN,NaN,NaN,NaN,115394808.34,126888746.542,NaN,129638234.498,NaN,NaN,NaN,129803023.9,NaN,NaN,120969925.618,NaN,NaN,NaN,NaN,NaN,114617738.801,NaN,NaN,190708711.262,NaN,187333959.074,NaN,NaN,NaN,128573466.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225478161.674,136318644.562,NaN,194958580.896,202320648.853,NaN,NaN,NaN
125523257.324,130304813.257,114397015.711,125735750.236,NaN,114849816.027,NaN,NaN,128195181.83,NaN,NaN,NaN,NaN,114690144.837,NaN,NaN,107917060.281,NaN,108896866.975,NaN,NaN,128347906.338,NaN,NaN,NaN,NaN,NaN,110781877.737,NaN,NaN,NaN,NaN,NaN,NaN,116050238.249,108929175.685,121207430.897,NaN,NaN,NaN,116408939.997,117820742.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119054831.458,108624843.764,117703087.553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140970347.785,NaN,137722017.213,NaN,NaN,NaN,NaN,NaN,NaN,115640422.844,124733177.467,NaN,NaN,NaN,NaN,NaN,NaN,139130615.343,NaN,NaN,NaN,NaN,138667439.4,130941747.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139346277.449,195693383.762,NaN,194961222.075,198137850.081,NaN,NaN,190006777.564,191725101.868,NaN,188834688.38,NaN,NaN,195182875.883,NaN,NaN,NaN,NaN,NaN,115393662.742,126890487.711,NaN,129634943.228,NaN,NaN,NaN,129805089.824,NaN,NaN,120971511.757,NaN,NaN,NaN,NaN,NaN,114617140.135,NaN,NaN,190708636.054,NaN,187334639.233,NaN,NaN,NaN,128571153.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225479299.02,136317013.482,NaN,194958584.277,202320646.441,NaN,NaN,NaN
125526193.154,130302662.919,114399316.767,125733700.553,NaN,114848191.307,NaN,NaN,128192272.342,NaN,NaN,NaN,NaN,114693008.279,NaN,NaN,107916579.765,NaN,108895104.885,NaN,NaN,128351203.165,NaN,NaN,NaN,NaN,NaN,110783306.821,NaN,NaN,NaN,NaN,NaN,NaN,116052213.787,108927303.54,121203090.142,NaN,NaN,NaN,116411745.266,117820532.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119056907.948,108625112.721,117700933.954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140968773.673,NaN,137719752.319,NaN,NaN,NaN,NaN,NaN,NaN,115640193.428,124734661.548,NaN,NaN,NaN,NaN,NaN,NaN,139130681.95,NaN,NaN,NaN,NaN,138670363.212,130942642.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139344626.416,195693384.128,NaN,194961187.475,198137853.545,NaN,NaN,190007838.8,191725197.834,NaN,188835212.916,NaN,NaN,195182704.353,NaN,NaN,NaN,NaN,NaN,115392517.751,126892229.406,NaN,129631652.143,NaN,NaN,NaN,129807156.084,NaN,NaN,120973098.16,NaN,NaN,NaN,NaN,NaN,114616541.73,NaN,NaN,190708560.95,NaN,187335319.647,NaN,NaN,NaN,128568839.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225480436.602,136315382.58,NaN,194958587.717,202320644.151,NaN,NaN,NaN
125529128.898,130300512.555,114401618.186,125731651.108,NaN,114846566.728,NaN,NaN,128189362.795,NaN,NaN,NaN,NaN,114695872.02,NaN,NaN,107916099.475,NaN,108893342.998,NaN,NaN,128354500.023,NaN,NaN,NaN,NaN,NaN,110784736.361,NaN,NaN,NaN,NaN,NaN,NaN,116054189.981,108925432.115,121198749.409,NaN,NaN,NaN,116414550.985,117820323.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119058984.516,108625381.799,117698780.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140967199.866,NaN,137717487.543,NaN,NaN,NaN,NaN,NaN,NaN,115639963.996,124736145.565,NaN,NaN,NaN,NaN,NaN,NaN,139130748.923,NaN,NaN,NaN,NaN,138673287.043,130943537.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139342975.329,195693384.387,NaN,194961152.778,198137856.917,NaN,NaN,190008900.075,191725293.757,NaN,188835737.515,NaN,NaN,195182532.754,NaN,NaN,NaN,NaN,NaN,115391373.181,126893971.473,NaN,129628361.122,NaN,NaN,NaN,129809222.482,NaN,NaN,120974684.643,NaN,NaN,NaN,NaN,NaN,114615943.43,NaN,NaN,190708485.799,NaN,187336000.134,NaN,NaN,NaN,128566526.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225481574.229,136313751.676,NaN,194958591.063,202320641.749,NaN,NaN,NaN
125532064.65,130298362.415,114403920.178,125729602.024,NaN,114844942.479,NaN,NaN,128186453.345,NaN,NaN,NaN,NaN,114698736.226,NaN,NaN,107915619.601,NaN,108891581.509,NaN,NaN,128357797.108,NaN,NaN,NaN,NaN,NaN,110786166.521,NaN,NaN,NaN,NaN,NaN,NaN,116056167.048,108923561.581,121194408.895,NaN,NaN,NaN,116417357.29,117820115.005,NaN,NaN,NaN,NaN,NaN,128945838.913,NaN,119061061.289,108625651.137,117696626.799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140965626.471,NaN,137715223.047,NaN,NaN,NaN,NaN,NaN,NaN,115639734.762,124737629.685,NaN,NaN,NaN,NaN,NaN,NaN,139130816.431,NaN,NaN,NaN,NaN,138676211.071,130944432.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139341324.384,195693384.74,NaN,194961118.167,198137860.36,NaN,NaN,190009961.594,191725389.759,NaN,188836262.33,NaN,NaN,195182361.283,NaN,NaN,NaN,NaN,NaN,115390229.233,126895714.096,NaN,129625070.292,NaN,NaN,NaN,129811289.208,NaN,NaN,120976271.42,NaN,NaN,NaN,NaN,NaN,114615345.4,NaN,NaN,190708410.766,NaN,187336680.893,NaN,NaN,NaN,128564212.989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225482712.09,136312120.959,NaN,194958594.494,202320639.404,NaN,NaN,NaN
125535000.523,130296212.452,114406222.763,125727553.382,NaN,114843318.572,NaN,NaN,128183544.042,NaN,NaN,NaN,NaN,114701600.929,NaN,NaN,107915140.171,NaN,108889820.453,NaN,NaN,128361094.455,NaN,NaN,NaN,NaN,NaN,110787597.325,NaN,NaN,NaN,NaN,NaN,NaN,116058145.024,108921691.957,121190068.639,NaN,NaN,NaN,116420164.2,117819907.714,NaN,NaN,NaN,NaN,NaN,128949860.728,NaN,119063138.279,108625920.81,117694473.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140964053.634,NaN,137712958.904,NaN,NaN,NaN,NaN,NaN,NaN,115639505.732,124739113.956,NaN,NaN,NaN,NaN,NaN,NaN,139130884.512,NaN,NaN,NaN,NaN,138679135.322,130945328.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139339673.614,195693385.209,NaN,194961083.655,198137863.914,NaN,NaN,190011023.341,191725485.903,NaN,188836787.42,NaN,NaN,195182189.99,NaN,NaN,NaN,NaN,NaN,115389085.905,126897457.28,NaN,129621779.743,NaN,NaN,NaN,129813356.266,NaN,NaN,120977858.47,NaN,NaN,NaN,NaN,NaN,114614747.678,NaN,NaN,190708335.894,NaN,187337361.928,NaN,NaN,NaN,128561899.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225483850.215,136310490.476,NaN,194958598.019,202320637.195,NaN,NaN,NaN
