pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23292804.014,NaN,21360005.875,24369541.503,NaN,22208972.943,NaN,NaN,24980382.437,NaN,NaN,NaN,NaN,21292729.659,NaN,NaN,20666533.808,NaN,21108733.96,NaN,25613635.248,23778002.689,NaN,NaN,NaN,NaN,NaN,20852702.141,NaN,NaN,NaN,NaN,NaN,NaN,21372598.93,20792406.199,23544426.434,NaN,NaN,NaN,21303859.179,22233705.012,NaN,NaN,NaN,NaN,NaN,23329915.669,NaN,21904320.09,20273869.093,22443929.926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26684996.745,NaN,NaN,NaN,NaN,NaN,NaN,22063114.816,23440092.093,NaN,NaN,NaN,NaN,NaN,NaN,26510798.386,NaN,NaN,NaN,NaN,25813332.8,24786991.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26856436.962,37580843.474,38581988.911,37447596.27,38049781.198,NaN,NaN,36287675.817,36803232.177,NaN,36173770.898,NaN,NaN,37524010.707,NaN,NaN,NaN,NaN,NaN,22448452.989,24065782.496,NaN,25576119.75,NaN,26012490.755,NaN,24536692.857,NaN,NaN,22928638.289,NaN,NaN,NaN,NaN,NaN,22153044.302,NaN,NaN,36644088.663,NaN,35856156.894,NaN,NaN,NaN,25162394.519,25852152.497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086255.778,26520840.801,NaN,37438784.33,38854580.494,NaN,NaN,NaN
23293364.144,NaN,21360336.776,24369100.052,NaN,22208614.373,NaN,NaN,24979834.892,NaN,NaN,NaN,NaN,21293185.426,NaN,NaN,20666380.839,NaN,21108342.786,NaN,25614091.047,23778590.741,NaN,NaN,NaN,NaN,NaN,20852859.967,NaN,NaN,NaN,NaN,NaN,NaN,21372806.077,20791910.365,23543602.332,NaN,NaN,NaN,21304264.37,22233498.447,NaN,NaN,NaN,NaN,NaN,23330679.941,NaN,21904684.057,20273880.666,22443516.049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26684529.793,NaN,NaN,NaN,NaN,NaN,NaN,22063049.617,23440367.825,NaN,NaN,NaN,NaN,NaN,NaN,26510720.166,NaN,NaN,NaN,NaN,25813857.3,24787066.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26856109.712,37580843.471,38581981.353,37447589.089,38049781.533,NaN,NaN,36287851.397,36803242.502,NaN,36173840.107,NaN,NaN,37523965.457,NaN,NaN,NaN,NaN,NaN,22448130.876,24066016.527,NaN,25575469.746,NaN,26012419.887,NaN,24537030.8,NaN,NaN,22928905.199,NaN,NaN,NaN,NaN,NaN,22152892.283,NaN,NaN,36644063.909,NaN,35856251.946,NaN,NaN,NaN,25161949.462,25852705.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086442.196,26520508.48,NaN,37438785.508,38854579.029,NaN,NaN,NaN
23293924.258,NaN,21360667.761,24368658.609,NaN,22208255.833,NaN,NaN,24979287.307,NaN,NaN,NaN,NaN,21293641.263,NaN,NaN,20666227.898,NaN,21107951.649,NaN,25614546.803,23779178.82,NaN,NaN,NaN,NaN,NaN,20853017.877,NaN,NaN,NaN,NaN,NaN,NaN,21373013.355,20791414.64,23542778.199,NaN,NaN,NaN,21304669.678,22233292.029,NaN,NaN,NaN,NaN,NaN,23331444.21,NaN,21905048.039,20273892.237,22443102.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26684062.857,NaN,NaN,NaN,NaN,NaN,NaN,22062984.424,23440643.545,NaN,NaN,NaN,NaN,NaN,NaN,26510642.01,NaN,NaN,NaN,NaN,25814381.822,24787141.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855782.461,37580843.445,38581973.785,37447581.896,38049781.843,NaN,NaN,36288026.976,36803252.814,NaN,36173909.327,NaN,NaN,37523920.197,NaN,NaN,NaN,NaN,NaN,22447808.84,24066250.639,NaN,25574819.743,NaN,26012349.106,NaN,24537368.793,NaN,NaN,22929172.128,NaN,NaN,NaN,NaN,NaN,22152740.278,NaN,NaN,36644039.156,NaN,35856347.002,NaN,NaN,NaN,25161504.346,25853258.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086628.622,26520176.165,NaN,37438786.675,38854577.55,NaN,NaN,NaN
23294484.371,NaN,21360998.872,24368217.221,NaN,22207897.361,NaN,NaN,24978739.728,NaN,NaN,NaN,NaN,21294097.203,NaN,NaN,20666075.023,NaN,21107560.567,NaN,25615002.548,23779766.965,NaN,NaN,NaN,NaN,NaN,20853175.921,NaN,NaN,NaN,NaN,NaN,NaN,21373220.813,20790919.05,23541954.061,NaN,NaN,NaN,21305075.113,22233085.761,NaN,NaN,NaN,NaN,NaN,23332208.494,NaN,21905412.041,20273903.852,22442688.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26683595.951,NaN,NaN,NaN,NaN,NaN,NaN,22062919.259,23440919.28,NaN,NaN,NaN,NaN,NaN,NaN,26510563.945,NaN,NaN,NaN,NaN,25814906.383,24787216.943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855455.233,37580843.425,38581966.222,37447574.707,38049782.156,NaN,NaN,36288202.603,36803263.139,NaN,36173978.587,NaN,NaN,37523874.962,NaN,NaN,NaN,NaN,NaN,22447486.896,24066484.858,NaN,25574169.741,NaN,26012278.426,NaN,24537706.851,NaN,NaN,22929439.098,NaN,NaN,NaN,NaN,NaN,22152588.308,NaN,NaN,36644014.413,NaN,35856442.108,NaN,NaN,NaN,25161059.23,25853811.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43086815.095,26519843.866,NaN,37438787.848,38854576.078,NaN,NaN,NaN
23295044.498,NaN,21361330.089,24367775.856,NaN,22207538.93,NaN,NaN,24978192.126,NaN,NaN,NaN,NaN,21294553.231,NaN,NaN,20665922.198,NaN,21107169.524,NaN,25615458.281,23780355.14,NaN,NaN,NaN,NaN,NaN,20853334.064,NaN,NaN,NaN,NaN,NaN,NaN,21373428.406,20790423.578,23541129.927,NaN,NaN,NaN,21305480.683,22232879.647,NaN,NaN,NaN,NaN,NaN,23332972.793,NaN,21905776.073,20273915.519,22442274.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26683129.067,NaN,NaN,NaN,NaN,NaN,NaN,22062854.113,23441195.026,NaN,NaN,NaN,NaN,NaN,NaN,26510485.977,NaN,NaN,NaN,NaN,25815430.983,24787292.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26855128.013,37580843.413,38581958.637,37447567.519,38049782.485,NaN,NaN,36288378.253,36803273.476,NaN,36174047.878,NaN,NaN,37523829.726,NaN,NaN,NaN,NaN,NaN,22447165.051,24066719.177,NaN,25573519.753,NaN,26012207.828,NaN,24538044.979,NaN,NaN,22929706.107,NaN,NaN,NaN,NaN,NaN,22152436.382,NaN,NaN,36643989.685,NaN,35856537.242,NaN,NaN,NaN,25160614.18,25854364.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087001.588,26519511.579,NaN,37438789.024,38854574.602,NaN,NaN,NaN
23295604.646,NaN,21361661.444,24367334.554,NaN,22207180.556,NaN,NaN,24977644.531,NaN,NaN,NaN,NaN,21295009.391,NaN,NaN,20665769.45,NaN,21106778.553,NaN,25615914.028,23780943.399,NaN,NaN,NaN,NaN,NaN,20853492.344,NaN,NaN,NaN,NaN,NaN,NaN,21373636.195,20789928.247,23540305.812,NaN,NaN,NaN,21305886.394,22232673.725,NaN,NaN,NaN,NaN,NaN,23333737.098,NaN,21906140.158,20273927.236,22441860.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26682662.232,NaN,NaN,NaN,NaN,NaN,NaN,22062789.01,23441470.798,NaN,NaN,NaN,NaN,NaN,NaN,26510408.104,NaN,NaN,NaN,NaN,25815955.643,24787367.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854800.83,37580843.411,38581951.098,37447560.362,38049782.812,NaN,NaN,36288553.954,36803283.853,NaN,36174117.205,NaN,NaN,37523784.527,NaN,NaN,NaN,NaN,NaN,22446843.314,24066953.614,NaN,25572869.805,NaN,26012137.379,NaN,24538383.189,NaN,NaN,22929973.175,NaN,NaN,NaN,NaN,NaN,22152284.507,NaN,NaN,36643964.999,NaN,35856632.435,NaN,NaN,NaN,25160169.231,25854917.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087188.132,26519179.328,NaN,37438790.215,38854573.158,NaN,NaN,NaN
23296164.816,NaN,21361992.924,24366893.3,NaN,22206822.259,NaN,NaN,24977096.947,NaN,NaN,NaN,NaN,21295465.657,NaN,NaN,20665616.769,NaN,21106387.646,NaN,25616369.767,23781531.712,NaN,NaN,NaN,NaN,NaN,20853650.751,NaN,NaN,NaN,NaN,NaN,NaN,21373844.16,20789433.058,23539481.713,NaN,NaN,NaN,21306292.25,22232467.967,NaN,NaN,NaN,NaN,NaN,23334501.43,NaN,21906504.281,20273939.012,22441446.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26682195.44,NaN,NaN,NaN,NaN,NaN,NaN,22062723.953,23441746.593,NaN,NaN,NaN,NaN,NaN,NaN,26510330.329,NaN,NaN,NaN,NaN,25816480.36,24787443.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854473.682,37580843.432,38581943.575,37447553.218,38049783.178,NaN,NaN,36288729.693,36803294.259,NaN,36174186.591,NaN,NaN,37523739.365,NaN,NaN,NaN,NaN,NaN,22446521.693,24067188.176,NaN,25572219.871,NaN,26012067.011,NaN,24538721.48,NaN,NaN,22930240.294,NaN,NaN,NaN,NaN,NaN,22152132.687,NaN,NaN,36643940.335,NaN,35856727.673,NaN,NaN,NaN,25159724.252,25855470.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087374.73,26518847.115,NaN,37438791.424,38854571.727,NaN,NaN,NaN
23296724.936,NaN,21362324.467,24366452.064,NaN,22206463.962,NaN,NaN,24976549.305,NaN,NaN,NaN,NaN,21295921.97,NaN,NaN,20665464.104,NaN,21105996.745,NaN,25616825.451,23782120.038,NaN,NaN,NaN,NaN,NaN,20853809.237,NaN,NaN,NaN,NaN,NaN,NaN,21374052.228,20788937.963,23538657.568,NaN,NaN,NaN,21306698.192,22232262.336,NaN,NaN,NaN,NaN,NaN,23335265.737,NaN,21906868.387,20273950.813,22441033.043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26681728.644,NaN,NaN,NaN,NaN,NaN,NaN,22062658.88,23442022.364,NaN,NaN,NaN,NaN,NaN,NaN,26510252.607,NaN,NaN,NaN,NaN,25817005.08,24787519.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26854146.509,37580843.407,38581936.029,37447546.036,38049783.511,NaN,NaN,36288905.425,36803304.638,NaN,36174255.963,NaN,NaN,37523694.179,NaN,NaN,NaN,NaN,NaN,22446200.128,24067422.798,NaN,25571569.903,NaN,26011996.738,NaN,24539059.806,NaN,NaN,22930507.409,NaN,NaN,NaN,NaN,NaN,22151980.864,NaN,NaN,36643915.657,NaN,35856822.911,NaN,NaN,NaN,25159279.23,25856023.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087561.321,26518514.882,NaN,37438792.599,38854570.267,NaN,NaN,NaN
23297285.066,NaN,21362656.128,24366010.847,NaN,22206105.727,NaN,NaN,24976001.659,NaN,NaN,NaN,NaN,21296378.386,NaN,NaN,20665311.491,NaN,21105605.895,NaN,25617281.12,23782708.404,NaN,NaN,NaN,NaN,NaN,20853967.819,NaN,NaN,NaN,NaN,NaN,NaN,21374260.481,20788442.971,23537833.423,NaN,NaN,NaN,21307104.266,22232056.855,NaN,NaN,NaN,NaN,NaN,23336030.057,NaN,21907232.524,20273962.628,22440619.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26681261.868,NaN,NaN,NaN,NaN,NaN,NaN,22062593.827,23442298.137,NaN,NaN,NaN,NaN,NaN,NaN,26510174.961,NaN,NaN,NaN,NaN,25817529.832,24787594.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853819.349,37580843.387,38581928.487,37447538.857,38049783.847,NaN,NaN,36289081.18,36803315.029,NaN,36174325.373,NaN,NaN,37523649.009,NaN,NaN,NaN,NaN,NaN,22445878.647,24067657.512,NaN,25570919.947,NaN,26011926.541,NaN,24539398.19,NaN,NaN,22930774.565,NaN,NaN,NaN,NaN,NaN,22151829.059,NaN,NaN,36643890.977,NaN,35856918.188,NaN,NaN,NaN,25158834.19,25856576.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087747.95,26518182.662,NaN,37438793.775,38854568.811,NaN,NaN,NaN
23297845.216,NaN,21362987.905,24365569.673,NaN,22205747.534,NaN,NaN,24975453.977,NaN,NaN,NaN,NaN,21296834.893,NaN,NaN,20665158.946,NaN,21105215.096,NaN,25617736.776,23783296.814,NaN,NaN,NaN,NaN,NaN,20854126.527,NaN,NaN,NaN,NaN,NaN,NaN,21374468.893,20787948.123,23537009.285,NaN,NaN,NaN,21307510.463,22231851.521,NaN,NaN,NaN,NaN,NaN,23336794.375,NaN,21907596.666,20273974.46,22440205.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26680795.127,NaN,NaN,NaN,NaN,NaN,NaN,22062528.799,23442573.925,NaN,NaN,NaN,NaN,NaN,NaN,26510097.402,NaN,NaN,NaN,NaN,25818054.624,24787670.675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853492.201,37580843.373,38581920.925,37447531.674,38049784.182,NaN,NaN,36289256.963,36803325.426,NaN,36174394.814,NaN,NaN,37523603.86,NaN,NaN,NaN,NaN,NaN,22445557.268,24067892.343,NaN,25570270.016,NaN,26011856.442,NaN,24539736.639,NaN,NaN,22931041.755,NaN,NaN,NaN,NaN,NaN,22151677.297,NaN,NaN,36643866.317,NaN,35857013.499,NaN,NaN,NaN,25158389.09,25857129.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43087934.613,26517850.459,NaN,37438794.954,38854567.352,NaN,NaN,NaN
23298405.334,NaN,21363319.753,24365128.539,NaN,22205389.37,NaN,NaN,24974906.259,NaN,NaN,NaN,NaN,21297291.475,NaN,NaN,20665006.417,NaN,21104824.318,NaN,25618192.386,23783885.257,NaN,NaN,NaN,NaN,NaN,20854285.323,NaN,NaN,NaN,NaN,NaN,NaN,21374677.45,20787453.38,23536185.125,NaN,NaN,NaN,21307916.768,22231646.33,NaN,NaN,NaN,NaN,NaN,23337558.717,NaN,21907960.836,20273986.354,22439791.659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26680328.397,NaN,NaN,NaN,NaN,NaN,NaN,22062463.774,23442849.697,NaN,NaN,NaN,NaN,NaN,NaN,26510019.915,NaN,NaN,NaN,NaN,25818579.429,24787746.591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26853165.052,37580843.344,38581913.35,37447524.471,38049784.483,NaN,NaN,36289432.756,36803335.814,NaN,36174464.258,NaN,NaN,37523558.697,NaN,NaN,NaN,NaN,NaN,22445235.956,24068127.247,NaN,25569620.06,NaN,26011786.41,NaN,24540075.13,NaN,NaN,22931308.962,NaN,NaN,NaN,NaN,NaN,22151525.545,NaN,NaN,36643841.647,NaN,35857108.822,NaN,NaN,NaN,25157943.974,25857682.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088121.279,26517518.259,NaN,37438796.109,38854565.875,NaN,NaN,NaN
23298965.5,NaN,21363651.771,24364687.465,NaN,22205031.303,NaN,NaN,24974358.593,NaN,NaN,NaN,NaN,21297748.195,NaN,NaN,20664853.997,NaN,21104433.636,NaN,25618648.015,23784473.797,NaN,NaN,NaN,NaN,NaN,20854444.272,NaN,NaN,NaN,NaN,NaN,NaN,21374886.216,20786958.803,23535360.997,NaN,NaN,NaN,21308323.249,22231441.337,NaN,NaN,NaN,NaN,NaN,23338323.085,NaN,21908325.078,20273998.313,22439377.931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26679861.729,NaN,NaN,NaN,NaN,NaN,NaN,22062398.818,23443125.519,NaN,NaN,NaN,NaN,NaN,NaN,26509942.559,NaN,NaN,NaN,NaN,25819104.316,24787822.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852837.959,37580843.358,38581905.828,37447517.333,38049784.84,NaN,NaN,36289608.623,36803346.254,NaN,36174533.793,NaN,NaN,37523513.594,NaN,NaN,NaN,NaN,NaN,22444914.783,24068362.301,NaN,25568970.159,NaN,26011716.54,NaN,24540413.74,NaN,NaN,22931576.246,NaN,NaN,NaN,NaN,NaN,22151373.869,NaN,NaN,36643817.039,NaN,35857204.219,NaN,NaN,NaN,25157498.948,25858235.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088308.022,26517186.113,NaN,37438797.318,38854564.448,NaN,NaN,NaN
23299525.672,NaN,21363983.9,24364246.434,NaN,22204673.294,NaN,NaN,24973810.91,NaN,NaN,NaN,NaN,21298205.022,NaN,NaN,20664701.634,NaN,21104043.009,NaN,25619103.655,23785062.378,NaN,NaN,NaN,NaN,NaN,20854603.341,NaN,NaN,NaN,NaN,NaN,NaN,21375095.143,20786464.343,23534536.869,NaN,NaN,NaN,21308729.873,22231236.525,NaN,NaN,NaN,NaN,NaN,23339087.447,NaN,21908689.341,20274010.302,22438964.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26679395.099,NaN,NaN,NaN,NaN,NaN,NaN,22062333.891,23443401.352,NaN,NaN,NaN,NaN,NaN,NaN,26509865.289,NaN,NaN,NaN,NaN,25819629.254,24787898.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852510.893,37580843.375,38581898.301,37447510.198,38049785.198,NaN,NaN,36289784.531,36803356.702,NaN,36174603.349,NaN,NaN,37523468.513,NaN,NaN,NaN,NaN,NaN,22444593.711,24068597.46,NaN,25568320.277,NaN,26011646.748,NaN,24540752.417,NaN,NaN,22931843.579,NaN,NaN,NaN,NaN,NaN,22151222.241,NaN,NaN,36643792.449,NaN,35857299.662,NaN,NaN,NaN,25157053.91,25858788.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088494.804,26516853.995,NaN,37438798.525,38854563.031,NaN,NaN,NaN
23300085.841,NaN,21364316.139,24363805.471,NaN,22204315.312,NaN,NaN,24973263.185,NaN,NaN,NaN,NaN,21298661.931,NaN,NaN,20664549.317,NaN,21103652.423,NaN,25619559.262,23785651.009,NaN,NaN,NaN,NaN,NaN,20854762.517,NaN,NaN,NaN,NaN,NaN,NaN,21375304.234,20785970.017,23533712.739,NaN,NaN,NaN,21309136.607,22231031.846,NaN,NaN,NaN,NaN,NaN,23339851.855,NaN,21909053.627,20274022.313,22438550.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26678928.49,NaN,NaN,NaN,NaN,NaN,NaN,22062268.978,23443677.191,NaN,NaN,NaN,NaN,NaN,NaN,26509788.093,NaN,NaN,NaN,NaN,25820154.219,24787975.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26852183.838,37580843.388,38581890.764,37447503.06,38049785.561,NaN,NaN,36289960.449,36803367.158,NaN,36174672.925,NaN,NaN,37523423.444,NaN,NaN,NaN,NaN,NaN,22444272.723,24068832.715,NaN,25567670.399,NaN,26011577.065,NaN,24541091.152,NaN,NaN,22932110.937,NaN,NaN,NaN,NaN,NaN,22151070.634,NaN,NaN,36643767.868,NaN,35857395.137,NaN,NaN,NaN,25156608.873,25859341.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088681.613,26516521.885,NaN,37438799.734,38854561.613,NaN,NaN,NaN
23300646.022,NaN,21364648.494,24363364.516,NaN,22203957.393,NaN,NaN,24972715.466,NaN,NaN,NaN,NaN,21299118.945,NaN,NaN,20664397.062,NaN,21103261.886,NaN,25620014.848,23786239.687,NaN,NaN,NaN,NaN,NaN,20854921.815,NaN,NaN,NaN,NaN,NaN,NaN,21375513.473,20785475.819,23532888.612,NaN,NaN,NaN,21309543.491,22230827.332,NaN,NaN,NaN,NaN,NaN,23340616.249,NaN,21909417.923,20274034.384,22438136.853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26678461.913,NaN,NaN,NaN,NaN,NaN,NaN,22062204.1,23443953.047,NaN,NaN,NaN,NaN,NaN,NaN,26509710.995,NaN,NaN,NaN,NaN,25820679.23,24788051.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851856.796,37580843.405,38581883.256,37447495.924,38049785.932,NaN,NaN,36290136.403,36803377.633,NaN,36174742.542,NaN,NaN,37523378.379,NaN,NaN,NaN,NaN,NaN,22443951.832,24069068.071,NaN,25567020.525,NaN,26011507.492,NaN,24541429.959,NaN,NaN,22932378.342,NaN,NaN,NaN,NaN,NaN,22150919.069,NaN,NaN,36643743.291,NaN,35857490.642,NaN,NaN,NaN,25156163.882,25859894.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43088868.458,26516189.796,NaN,37438800.948,38854560.199,NaN,NaN,NaN
23301206.214,NaN,21364980.957,24362923.62,NaN,22203599.512,NaN,NaN,24972167.744,NaN,NaN,NaN,NaN,21299576.049,NaN,NaN,20664244.855,NaN,21102871.392,NaN,25620470.416,23786828.409,NaN,NaN,NaN,NaN,NaN,20855081.215,NaN,NaN,NaN,NaN,NaN,NaN,21375722.872,20784981.739,23532064.47,NaN,NaN,NaN,21309950.482,22230622.967,NaN,NaN,NaN,NaN,NaN,23341380.657,NaN,21909782.25,20274046.456,22437723.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26677995.362,NaN,NaN,NaN,NaN,NaN,NaN,22062139.235,23444228.904,NaN,NaN,NaN,NaN,NaN,NaN,26509633.963,NaN,NaN,NaN,NaN,25821204.278,24788127.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851529.77,37580843.422,38581875.741,37447488.785,38049786.299,NaN,NaN,36290312.382,36803388.121,NaN,36174812.178,NaN,NaN,37523333.33,NaN,NaN,NaN,NaN,NaN,22443631.032,24069303.529,NaN,25566370.669,NaN,26011438.026,NaN,24541768.825,NaN,NaN,22932645.769,NaN,NaN,NaN,NaN,NaN,22150767.529,NaN,NaN,36643718.732,NaN,35857586.178,NaN,NaN,NaN,25155718.846,25860447.043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43089055.329,26515857.724,NaN,37438802.157,38854558.787,NaN,NaN,NaN
23301766.401,NaN,21365313.523,24362482.728,NaN,22203241.683,NaN,NaN,24971619.975,NaN,NaN,NaN,NaN,21300033.237,NaN,NaN,20664092.694,NaN,21102480.935,NaN,25620925.966,23787417.166,NaN,NaN,NaN,NaN,NaN,20855240.72,NaN,NaN,NaN,NaN,NaN,NaN,21375932.436,20784487.77,23531240.333,NaN,NaN,NaN,21310357.59,22230418.754,NaN,NaN,NaN,NaN,NaN,23342145.049,NaN,21910146.586,20274058.56,22437309.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26677528.831,NaN,NaN,NaN,NaN,NaN,NaN,22062074.385,23444504.758,NaN,NaN,NaN,NaN,NaN,NaN,26509557.016,NaN,NaN,NaN,NaN,25821729.352,24788204.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26851202.751,37580843.434,38581868.224,37447481.636,38049786.652,NaN,NaN,36290488.386,36803398.604,NaN,36174881.849,NaN,NaN,37523288.291,NaN,NaN,NaN,NaN,NaN,22443310.314,24069539.081,NaN,25565720.819,NaN,26011368.607,NaN,24542107.754,NaN,NaN,22932913.227,NaN,NaN,NaN,NaN,NaN,22150616.022,NaN,NaN,36643694.172,NaN,35857681.738,NaN,NaN,NaN,25155273.814,25860999.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43089242.219,26515525.66,NaN,37438803.352,38854557.363,NaN,NaN,NaN
